,id,release year,1930s,1940s,1950s,1960s,1970s,1980s,1990s,2000s,2010s,Pre_1930
17021,50780,2011,0,0,0,0,0,0,0,0,1,0
17022,50012,1987,0,0,0,0,0,1,0,0,0,0
17023,58035,1942,0,1,0,0,0,0,0,0,0,0
17024,27777,1928,0,0,0,0,0,0,0,0,0,1
17025,92667,1935,1,0,0,0,0,0,0,0,0,0
17026,106882,1945,0,1,0,0,0,0,0,0,0,0
17027,39410,1961,0,0,0,1,0,0,0,0,0,0
17028,1679,1955,0,0,1,0,0,0,0,0,0,0
17029,47518,2010,0,0,0,0,0,0,0,0,1,0
17030,1865,2011,0,0,0,0,0,0,0,0,1,0
17031,59436,2011,0,0,0,0,0,0,0,0,1,0
17032,63831,2011,0,0,0,0,0,0,0,0,1,0
17033,51608,2010,0,0,0,0,0,0,0,0,1,0
17034,43385,1950,0,0,1,0,0,0,0,0,0,0
17035,50078,1932,1,0,0,0,0,0,0,0,0,0
17036,8967,2011,0,0,0,0,0,0,0,0,1,0
17037,86284,1968,0,0,0,1,0,0,0,0,0,0
17038,63858,1953,0,0,1,0,0,0,0,0,0,0
17039,41611,1953,0,0,1,0,0,0,0,0,0,0
17040,15911,2008,0,0,0,0,0,0,0,1,0,0
17041,28723,2007,0,0,0,0,0,0,0,1,0,0
17042,45243,2011,0,0,0,0,0,0,0,0,1,0
17043,52077,2010,0,0,0,0,0,0,0,0,1,0
17044,32120,1943,0,1,0,0,0,0,0,0,0,0
17045,85504,1931,1,0,0,0,0,0,0,0,0,0
17046,110628,1942,0,1,0,0,0,0,0,0,0,0
17047,56271,2009,0,0,0,0,0,0,0,1,0,0
17048,70264,2011,0,0,0,0,0,0,0,0,1,0
17049,22882,2009,0,0,0,0,0,0,0,1,0,0
17050,121662,2009,0,0,0,0,0,0,0,1,0,0
17051,56807,2009,0,0,0,0,0,0,0,1,0,0
17052,23116,2009,0,0,0,0,0,0,0,1,0,0
17053,60306,2010,0,0,0,0,0,0,0,0,1,0
17054,21469,2009,0,0,0,0,0,0,0,1,0,0
17055,359002,2010,0,0,0,0,0,0,0,0,1,0
17056,5937,2009,0,0,0,0,0,0,0,1,0,0
17057,38931,2009,0,0,0,0,0,0,0,1,0,0
17058,3107,1968,0,0,0,1,0,0,0,0,0,0
17059,131880,2010,0,0,0,0,0,0,0,0,1,0
17060,145154,2008,0,0,0,0,0,0,0,1,0,0
17061,43692,1934,1,0,0,0,0,0,0,0,0,0
17062,42889,2010,0,0,0,0,0,0,0,0,1,0
17063,252059,1973,0,0,0,0,1,0,0,0,0,0
17064,57276,2011,0,0,0,0,0,0,0,0,1,0
17065,79649,1981,0,0,0,0,0,1,0,0,0,0
17066,87349,1951,0,0,1,0,0,0,0,0,0,0
17067,47489,1983,0,0,0,0,0,1,0,0,0,0
17068,29382,2008,0,0,0,0,0,0,0,1,0,0
17069,17367,2006,0,0,0,0,0,0,0,1,0,0
17070,49950,2011,0,0,0,0,0,0,0,0,1,0
17071,11226,1975,0,0,0,0,1,0,0,0,0,0
17072,84237,1937,1,0,0,0,0,0,0,0,0,0
17073,52049,2000,0,0,0,0,0,0,0,1,0,0
17074,25672,1948,0,1,0,0,0,0,0,0,0,0
17075,42506,1960,0,0,0,1,0,0,0,0,0,0
17076,80560,1970,0,0,0,0,1,0,0,0,0,0
17077,53413,2010,0,0,0,0,0,0,0,0,1,0
17078,23516,2007,0,0,0,0,0,0,0,1,0,0
17079,43616,2009,0,0,0,0,0,0,0,1,0,0
17080,122709,1933,1,0,0,0,0,0,0,0,0,0
17081,78789,2004,0,0,0,0,0,0,0,1,0,0
17082,58529,2004,0,0,0,0,0,0,0,1,0,0
17083,104505,2003,0,0,0,0,0,0,0,1,0,0
17084,83230,1978,0,0,0,0,1,0,0,0,0,0
17085,3962,2007,0,0,0,0,0,0,0,1,0,0
17086,142712,2010,0,0,0,0,0,0,0,0,1,0
17087,55700,1997,0,0,0,0,0,0,1,0,0,0
17088,80799,2007,0,0,0,0,0,0,0,1,0,0
17089,10420,2006,0,0,0,0,0,0,0,1,0,0
17090,44945,2010,0,0,0,0,0,0,0,0,1,0
17091,15543,2006,0,0,0,0,0,0,0,1,0,0
17092,85670,1933,1,0,0,0,0,0,0,0,0,0
17093,113653,1949,0,1,0,0,0,0,0,0,0,0
17094,97211,1955,0,0,1,0,0,0,0,0,0,0
17095,44221,2010,0,0,0,0,0,0,0,0,1,0
17096,83345,2010,0,0,0,0,0,0,0,0,1,0
17097,57059,2010,0,0,0,0,0,0,0,0,1,0
17098,74183,2003,0,0,0,0,0,0,0,1,0,0
17099,51170,2010,0,0,0,0,0,0,0,0,1,0
17100,60164,2011,0,0,0,0,0,0,0,0,1,0
17101,41504,2009,0,0,0,0,0,0,0,1,0,0
17102,38850,2009,0,0,0,0,0,0,0,1,0,0
17103,37206,2009,0,0,0,0,0,0,0,1,0,0
17104,83587,2009,0,0,0,0,0,0,0,1,0,0
17105,76171,1999,0,0,0,0,0,0,1,0,0,0
17106,140995,1938,1,0,0,0,0,0,0,0,0,0
17107,42571,2009,0,0,0,0,0,0,0,1,0,0
17108,45033,2012,0,0,0,0,0,0,0,0,1,0
17109,44223,2009,0,0,0,0,0,0,0,1,0,0
17110,59678,2011,0,0,0,0,0,0,0,0,1,0
17111,59468,2010,0,0,0,0,0,0,0,0,1,0
17112,51533,2010,0,0,0,0,0,0,0,0,1,0
17113,46221,2011,0,0,0,0,0,0,0,0,1,0
17114,33203,2003,0,0,0,0,0,0,0,1,0,0
17115,37665,2009,0,0,0,0,0,0,0,1,0,0
17116,80027,1963,0,0,0,1,0,0,0,0,0,0
17117,25738,1951,0,0,1,0,0,0,0,0,0,0
17118,39834,1955,0,0,1,0,0,0,0,0,0,0
17119,49444,2011,0,0,0,0,0,0,0,0,1,0
17120,34184,1971,0,0,0,0,1,0,0,0,0,0
17121,100420,1933,1,0,0,0,0,0,0,0,0,0
17122,44443,2007,0,0,0,0,0,0,0,1,0,0
17123,49538,2011,0,0,0,0,0,0,0,0,1,0
17124,49020,2011,0,0,0,0,0,0,0,0,1,0
17125,50507,1991,0,0,0,0,0,0,1,0,0,0
17126,43497,1945,0,1,0,0,0,0,0,0,0,0
17127,38417,1952,0,0,1,0,0,0,0,0,0,0
17128,104439,1930,1,0,0,0,0,0,0,0,0,0
17129,120977,1935,1,0,0,0,0,0,0,0,0,0
17130,43489,1945,0,1,0,0,0,0,0,0,0,0
17131,102541,1927,0,0,0,0,0,0,0,0,0,1
17132,65289,2011,0,0,0,0,0,0,0,0,1,0
17133,52505,2010,0,0,0,0,0,0,0,0,1,0
17134,78526,2005,0,0,0,0,0,0,0,1,0,0
17135,25541,2009,0,0,0,0,0,0,0,1,0,0
17136,70862,2010,0,0,0,0,0,0,0,0,1,0
17137,102384,1927,0,0,0,0,0,0,0,0,0,1
17138,48996,2006,0,0,0,0,0,0,0,1,0,0
17139,21616,2004,0,0,0,0,0,0,0,1,0,0
17140,45658,2010,0,0,0,0,0,0,0,0,1,0
17141,41827,2010,0,0,0,0,0,0,0,0,1,0
17142,55347,2010,0,0,0,0,0,0,0,0,1,0
17143,37686,2011,0,0,0,0,0,0,0,0,1,0
17144,41382,2010,0,0,0,0,0,0,0,0,1,0
17145,45675,2009,0,0,0,0,0,0,0,1,0,0
17146,52918,2010,0,0,0,0,0,0,0,0,1,0
17147,79072,2006,0,0,0,0,0,0,0,1,0,0
17148,43765,2001,0,0,0,0,0,0,0,1,0,0
17149,103203,1988,0,0,0,0,0,1,0,0,0,0
17150,123074,2000,0,0,0,0,0,0,0,1,0,0
17151,78400,2010,0,0,0,0,0,0,0,0,1,0
17152,87945,2001,0,0,0,0,0,0,0,1,0,0
17153,126108,2003,0,0,0,0,0,0,0,1,0,0
17154,246882,1972,0,0,0,0,1,0,0,0,0,0
17155,61475,1964,0,0,0,1,0,0,0,0,0,0
17156,84823,1966,0,0,0,1,0,0,0,0,0,0
17157,34835,2009,0,0,0,0,0,0,0,1,0,0
17158,114044,2006,0,0,0,0,0,0,0,1,0,0
17159,140007,2000,0,0,0,0,0,0,0,1,0,0
17160,222600,1977,0,0,0,0,1,0,0,0,0,0
17161,449677,2005,0,0,0,0,0,0,0,1,0,0
17162,185579,1926,0,0,0,0,0,0,0,0,0,1
17163,29877,1935,1,0,0,0,0,0,0,0,0,0
17164,37523,2009,0,0,0,0,0,0,0,1,0,0
17165,13137,2007,0,0,0,0,0,0,0,1,0,0
17166,56231,1971,0,0,0,0,1,0,0,0,0,0
17167,47171,2006,0,0,0,0,0,0,0,1,0,0
17168,58446,2010,0,0,0,0,0,0,0,0,1,0
17169,144560,1980,0,0,0,0,0,1,0,0,0,0
17170,44219,2010,0,0,0,0,0,0,0,0,1,0
17171,19963,1996,0,0,0,0,0,0,1,0,0,0
17172,105981,1929,0,0,0,0,0,0,0,0,0,1
17173,89688,1959,0,0,1,0,0,0,0,0,0,0
17174,263532,1998,0,0,0,0,0,0,1,0,0,0
17175,55763,1994,0,0,0,0,0,0,1,0,0,0
17176,44912,2011,0,0,0,0,0,0,0,0,1,0
17177,15766,1964,0,0,0,1,0,0,0,0,0,0
17178,55761,1992,0,0,0,0,0,0,1,0,0,0
17179,57536,2010,0,0,0,0,0,0,0,0,1,0
17180,56272,2010,0,0,0,0,0,0,0,0,1,0
17181,13378,2004,0,0,0,0,0,0,0,1,0,0
17182,36784,2009,0,0,0,0,0,0,0,1,0,0
17183,112422,1995,0,0,0,0,0,0,1,0,0,0
17184,64566,2011,0,0,0,0,0,0,0,0,1,0
17185,50069,2009,0,0,0,0,0,0,0,1,0,0
17186,58224,2011,0,0,0,0,0,0,0,0,1,0
17187,52449,2011,0,0,0,0,0,0,0,0,1,0
17188,169788,1963,0,0,0,1,0,0,0,0,0,0
17189,35688,2010,0,0,0,0,0,0,0,0,1,0
17190,89158,1953,0,0,1,0,0,0,0,0,0,0
17191,148675,1938,1,0,0,0,0,0,0,0,0,0
17192,131504,1956,0,0,1,0,0,0,0,0,0,0
17193,80941,1944,0,1,0,0,0,0,0,0,0,0
17194,74088,1963,0,0,0,1,0,0,0,0,0,0
17195,94241,1941,0,1,0,0,0,0,0,0,0,0
17196,45239,1956,0,0,1,0,0,0,0,0,0,0
17197,38356,2011,0,0,0,0,0,0,0,0,1,0
17198,59861,2011,0,0,0,0,0,0,0,0,1,0
17199,57771,2010,0,0,0,0,0,0,0,0,1,0
17200,38319,2011,0,0,0,0,0,0,0,0,1,0
17201,291164,1994,0,0,0,0,0,0,1,0,0,0
17202,47386,2010,0,0,0,0,0,0,0,0,1,0
17203,97831,1975,0,0,0,0,1,0,0,0,0,0
17204,175035,1933,1,0,0,0,0,0,0,0,0,0
17205,43188,1952,0,0,1,0,0,0,0,0,0,0
17206,95854,1933,1,0,0,0,0,0,0,0,0,0
17207,80086,1940,0,1,0,0,0,0,0,0,0,0
17208,126777,1938,1,0,0,0,0,0,0,0,0,0
17209,60062,2011,0,0,0,0,0,0,0,0,1,0
17210,14552,2007,0,0,0,0,0,0,0,1,0,0
17211,59111,2010,0,0,0,0,0,0,0,0,1,0
17212,44991,2010,0,0,0,0,0,0,0,0,1,0
17213,330152,2009,0,0,0,0,0,0,0,1,0,0
17214,108213,1930,1,0,0,0,0,0,0,0,0,0
17215,107973,1945,0,1,0,0,0,0,0,0,0,0
17216,64854,2011,0,0,0,0,0,0,0,0,1,0
17217,62382,1972,0,0,0,0,1,0,0,0,0,0
17218,128042,1978,0,0,0,0,1,0,0,0,0,0
17219,18928,1968,0,0,0,1,0,0,0,0,0,0
17220,429876,2004,0,0,0,0,0,0,0,1,0,0
17221,55754,1991,0,0,0,0,0,0,1,0,0,0
17222,61033,2010,0,0,0,0,0,0,0,0,1,0
17223,23190,2008,0,0,0,0,0,0,0,1,0,0
17224,47975,2005,0,0,0,0,0,0,0,1,0,0
17225,65034,2011,0,0,0,0,0,0,0,0,1,0
17226,61546,1930,1,0,0,0,0,0,0,0,0,0
17227,125233,2003,0,0,0,0,0,0,0,1,0,0
17228,85430,2004,0,0,0,0,0,0,0,1,0,0
17229,148314,1997,0,0,0,0,0,0,1,0,0,0
17230,55502,2004,0,0,0,0,0,0,0,1,0,0
17231,32934,1997,0,0,0,0,0,0,1,0,0,0
17232,1736,2007,0,0,0,0,0,0,0,1,0,0
17233,91150,1933,1,0,0,0,0,0,0,0,0,0
17234,126516,1933,1,0,0,0,0,0,0,0,0,0
17235,64350,2005,0,0,0,0,0,0,0,1,0,0
17236,18888,1989,0,0,0,0,0,1,0,0,0,0
17237,44439,1925,0,0,0,0,0,0,0,0,0,1
17238,288108,2002,0,0,0,0,0,0,0,1,0,0
17239,18125,1987,0,0,0,0,0,1,0,0,0,0
17240,42368,1926,0,0,0,0,0,0,0,0,0,1
17241,42150,1981,0,0,0,0,0,1,0,0,0,0
17242,289010,2008,0,0,0,0,0,0,0,1,0,0
17243,366044,2007,0,0,0,0,0,0,0,1,0,0
17244,147846,1929,0,0,0,0,0,0,0,0,0,1
17245,27358,2003,0,0,0,0,0,0,0,1,0,0
17246,22907,2010,0,0,0,0,0,0,0,0,1,0
17247,53256,2010,0,0,0,0,0,0,0,0,1,0
17248,59065,2011,0,0,0,0,0,0,0,0,1,0
17249,41593,2005,0,0,0,0,0,0,0,1,0,0
17250,12840,2006,0,0,0,0,0,0,0,1,0,0
17251,169842,1929,0,0,0,0,0,0,0,0,0,1
17252,55756,1990,0,0,0,0,0,0,1,0,0,0
17253,55759,1997,0,0,0,0,0,0,1,0,0,0
17254,114514,1977,0,0,0,0,1,0,0,0,0,0
17255,126517,1934,1,0,0,0,0,0,0,0,0,0
17256,12513,2002,0,0,0,0,0,0,0,1,0,0
17257,32893,2008,0,0,0,0,0,0,0,1,0,0
17258,60302,2011,0,0,0,0,0,0,0,0,1,0
17259,52605,2010,0,0,0,0,0,0,0,0,1,0
17260,38317,2011,0,0,0,0,0,0,0,0,1,0
17261,51540,2011,0,0,0,0,0,0,0,0,1,0
17262,41360,2009,0,0,0,0,0,0,0,1,0,0
17263,65509,2004,0,0,0,0,0,0,0,1,0,0
17264,49013,2011,0,0,0,0,0,0,0,0,1,0
17265,96394,1964,0,0,0,1,0,0,0,0,0,0
17266,64158,1964,0,0,0,1,0,0,0,0,0,0
17267,25867,2009,0,0,0,0,0,0,0,1,0,0
17268,58257,1972,0,0,0,0,1,0,0,0,0,0
17269,72449,1972,0,0,0,0,1,0,0,0,0,0
17270,63197,2011,0,0,0,0,0,0,0,0,1,0
17271,66113,2009,0,0,0,0,0,0,0,1,0,0
17272,52239,1931,1,0,0,0,0,0,0,0,0,0
17273,30645,1969,0,0,0,1,0,0,0,0,0,0
17274,45215,1941,0,1,0,0,0,0,0,0,0,0
17275,108923,1928,0,0,0,0,0,0,0,0,0,1
17276,45657,2010,0,0,0,0,0,0,0,0,1,0
17277,48627,1952,0,0,1,0,0,0,0,0,0,0
17278,41339,2009,0,0,0,0,0,0,0,1,0,0
17279,63144,2011,0,0,0,0,0,0,0,0,1,0
17280,109258,1951,0,0,1,0,0,0,0,0,0,0
17281,109251,1979,0,0,0,0,1,0,0,0,0,0
17282,29577,1951,0,0,1,0,0,0,0,0,0,0
17283,83989,1928,0,0,0,0,0,0,0,0,0,1
17284,24792,2008,0,0,0,0,0,0,0,1,0,0
17285,36663,1987,0,0,0,0,0,1,0,0,0,0
17286,44990,2009,0,0,0,0,0,0,0,1,0,0
17287,26699,1930,1,0,0,0,0,0,0,0,0,0
17288,45014,2010,0,0,0,0,0,0,0,0,1,0
17289,20055,2008,0,0,0,0,0,0,0,1,0,0
17290,61537,2011,0,0,0,0,0,0,0,0,1,0
17291,19434,1983,0,0,0,0,0,1,0,0,0,0
17292,37560,1961,0,0,0,1,0,0,0,0,0,0
17293,57965,2006,0,0,0,0,0,0,0,1,0,0
17294,86262,2009,0,0,0,0,0,0,0,1,0,0
17295,39840,2010,0,0,0,0,0,0,0,0,1,0
17296,37832,2010,0,0,0,0,0,0,0,0,1,0
17297,61814,2004,0,0,0,0,0,0,0,1,0,0
17298,52188,2004,0,0,0,0,0,0,0,1,0,0
17299,45690,1968,0,0,0,1,0,0,0,0,0,0
17300,80294,2000,0,0,0,0,0,0,0,1,0,0
17301,12432,2008,0,0,0,0,0,0,0,1,0,0
17302,1482,1992,0,0,0,0,0,0,1,0,0,0
17303,40047,1979,0,0,0,0,1,0,0,0,0,0
17304,98060,1960,0,0,0,1,0,0,0,0,0,0
17305,63297,2011,0,0,0,0,0,0,0,0,1,0
17306,94725,1990,0,0,0,0,0,0,1,0,0,0
17307,95482,1997,0,0,0,0,0,0,1,0,0,0
17308,67236,2003,0,0,0,0,0,0,0,1,0,0
17309,262296,1971,0,0,0,0,1,0,0,0,0,0
17310,288153,1985,0,0,0,0,0,1,0,0,0,0
17311,35954,1945,0,1,0,0,0,0,0,0,0,0
17312,42516,1971,0,0,0,0,1,0,0,0,0,0
17313,32691,1990,0,0,0,0,0,0,1,0,0,0
17314,54690,2000,0,0,0,0,0,0,0,1,0,0
17315,37189,1987,0,0,0,0,0,1,0,0,0,0
17316,177697,2009,0,0,0,0,0,0,0,1,0,0
17317,24189,2006,0,0,0,0,0,0,0,1,0,0
17318,96105,1991,0,0,0,0,0,0,1,0,0,0
17319,109048,2001,0,0,0,0,0,0,0,1,0,0
17320,21959,2006,0,0,0,0,0,0,0,1,0,0
17321,68029,2011,0,0,0,0,0,0,0,0,1,0
17322,60897,2011,0,0,0,0,0,0,0,0,1,0
17323,67109,2011,0,0,0,0,0,0,0,0,1,0
17324,193065,1937,1,0,0,0,0,0,0,0,0,0
17325,73340,2004,0,0,0,0,0,0,0,1,0,0
17326,38645,2009,0,0,0,0,0,0,0,1,0,0
17327,49594,2010,0,0,0,0,0,0,0,0,1,0
17328,118116,2008,0,0,0,0,0,0,0,1,0,0
17329,295560,2000,0,0,0,0,0,0,0,1,0,0
17330,44480,1943,0,1,0,0,0,0,0,0,0,0
17331,64780,2010,0,0,0,0,0,0,0,0,1,0
17332,71982,1995,0,0,0,0,0,0,1,0,0,0
17333,84922,1974,0,0,0,0,1,0,0,0,0,0
17334,59860,2011,0,0,0,0,0,0,0,0,1,0
17335,55895,2010,0,0,0,0,0,0,0,0,1,0
17336,4641,2006,0,0,0,0,0,0,0,1,0,0
17337,16900,2008,0,0,0,0,0,0,0,1,0,0
17338,66195,2010,0,0,0,0,0,0,0,0,1,0
17339,12445,2011,0,0,0,0,0,0,0,0,1,0
17340,65058,2011,0,0,0,0,0,0,0,0,1,0
17341,64690,2011,0,0,0,0,0,0,0,0,1,0
17342,53404,2010,0,0,0,0,0,0,0,0,1,0
17343,60899,1958,0,0,1,0,0,0,0,0,0,0
17344,33765,1962,0,0,0,1,0,0,0,0,0,0
17345,58882,2011,0,0,0,0,0,0,0,0,1,0
17346,1771,2011,0,0,0,0,0,0,0,0,1,0
17347,27984,1989,0,0,0,0,0,1,0,0,0,0
17348,41872,1994,0,0,0,0,0,0,1,0,0,0
17349,50646,2011,0,0,0,0,0,0,0,0,1,0
17350,80613,1989,0,0,0,0,0,1,0,0,0,0
17351,72447,1971,0,0,0,0,1,0,0,0,0,0
17352,134168,1950,0,0,1,0,0,0,0,0,0,0
17353,100010,1940,0,1,0,0,0,0,0,0,0,0
17354,142876,1941,0,1,0,0,0,0,0,0,0,0
17355,115425,1938,1,0,0,0,0,0,0,0,0,0
17356,51828,2011,0,0,0,0,0,0,0,0,1,0
17357,62522,2011,0,0,0,0,0,0,0,0,1,0
17358,63287,2008,0,0,0,0,0,0,0,1,0,0
17359,27588,2009,0,0,0,0,0,0,0,1,0,0
17360,404479,2001,0,0,0,0,0,0,0,1,0,0
17361,74946,2001,0,0,0,0,0,0,0,1,0,0
17362,62749,1943,0,1,0,0,0,0,0,0,0,0
17363,45801,1942,0,1,0,0,0,0,0,0,0,0
17364,55166,2000,0,0,0,0,0,0,0,1,0,0
17365,85367,1953,0,0,1,0,0,0,0,0,0,0
17366,67913,2011,0,0,0,0,0,0,0,0,1,0
17367,66942,2011,0,0,0,0,0,0,0,0,1,0
17368,59115,2011,0,0,0,0,0,0,0,0,1,0
17369,62106,2009,0,0,0,0,0,0,0,1,0,0
17370,72558,2006,0,0,0,0,0,0,0,1,0,0
17371,51162,2011,0,0,0,0,0,0,0,0,1,0
17372,55632,2010,0,0,0,0,0,0,0,0,1,0
17373,65599,2011,0,0,0,0,0,0,0,0,1,0
17374,91891,1972,0,0,0,0,1,0,0,0,0,0
17375,58897,1963,0,0,0,1,0,0,0,0,0,0
17376,28480,1922,0,0,0,0,0,0,0,0,0,1
17377,8897,2008,0,0,0,0,0,0,0,1,0,0
17378,56653,1998,0,0,0,0,0,0,1,0,0,0
17379,59566,1937,1,0,0,0,0,0,0,0,0,0
17380,30873,2009,0,0,0,0,0,0,0,1,0,0
17381,54540,2011,0,0,0,0,0,0,0,0,1,0
17382,42463,1973,0,0,0,0,1,0,0,0,0,0
17383,42481,1972,0,0,0,0,1,0,0,0,0,0
17384,8888,2008,0,0,0,0,0,0,0,1,0,0
17385,46772,1974,0,0,0,0,1,0,0,0,0,0
17386,47251,1972,0,0,0,0,1,0,0,0,0,0
17387,86655,1969,0,0,0,1,0,0,0,0,0,0
17388,31303,1992,0,0,0,0,0,0,1,0,0,0
17389,28039,1971,0,0,0,0,1,0,0,0,0,0
17390,46995,1950,0,0,1,0,0,0,0,0,0,0
17391,60785,2007,0,0,0,0,0,0,0,1,0,0
17392,230680,2004,0,0,0,0,0,0,0,1,0,0
17393,57389,2010,0,0,0,0,0,0,0,0,1,0
17394,26242,1952,0,0,1,0,0,0,0,0,0,0
17395,65016,2010,0,0,0,0,0,0,0,0,1,0
17396,13931,2002,0,0,0,0,0,0,0,1,0,0
17397,44117,1994,0,0,0,0,0,0,1,0,0,0
17398,63736,2011,0,0,0,0,0,0,0,0,1,0
17399,94716,1929,0,0,0,0,0,0,0,0,0,1
17400,41513,2011,0,0,0,0,0,0,0,0,1,0
17401,61724,2010,0,0,0,0,0,0,0,0,1,0
17402,48453,2007,0,0,0,0,0,0,0,1,0,0
17403,48612,1969,0,0,0,1,0,0,0,0,0,0
17404,67636,2008,0,0,0,0,0,0,0,1,0,0
17405,51765,1996,0,0,0,0,0,0,1,0,0,0
17406,43935,2011,0,0,0,0,0,0,0,0,1,0
17407,12446,2008,0,0,0,0,0,0,0,1,0,0
17408,17086,2005,0,0,0,0,0,0,0,1,0,0
17409,50544,2011,0,0,0,0,0,0,0,0,1,0
17410,51735,2008,0,0,0,0,0,0,0,1,0,0
17411,107246,1983,0,0,0,0,0,1,0,0,0,0
17412,50072,1932,1,0,0,0,0,0,0,0,0,0
17413,68412,2010,0,0,0,0,0,0,0,0,1,0
17414,69794,2010,0,0,0,0,0,0,0,0,1,0
17415,70192,1955,0,0,1,0,0,0,0,0,0,0
17416,111678,1958,0,0,1,0,0,0,0,0,0,0
17417,50004,2010,0,0,0,0,0,0,0,0,1,0
17418,20268,2008,0,0,0,0,0,0,0,1,0,0
17419,68174,2011,0,0,0,0,0,0,0,0,1,0
17420,49847,2010,0,0,0,0,0,0,0,0,1,0
17421,22093,2006,0,0,0,0,0,0,0,1,0,0
17422,12819,2010,0,0,0,0,0,0,0,0,1,0
17423,85640,1963,0,0,0,1,0,0,0,0,0,0
17424,121903,1962,0,0,0,1,0,0,0,0,0,0
17425,141055,1992,0,0,0,0,0,0,1,0,0,0
17426,83105,1986,0,0,0,0,0,1,0,0,0,0
17427,33927,1993,0,0,0,0,0,0,1,0,0,0
17428,92311,1973,0,0,0,0,1,0,0,0,0,0
17429,43792,1941,0,1,0,0,0,0,0,0,0,0
17430,76382,1939,1,0,0,0,0,0,0,0,0,0
17431,47854,2010,0,0,0,0,0,0,0,0,1,0
17432,138341,1932,1,0,0,0,0,0,0,0,0,0
17433,126922,1933,1,0,0,0,0,0,0,0,0,0
17434,55846,2011,0,0,0,0,0,0,0,0,1,0
17435,189005,1936,1,0,0,0,0,0,0,0,0,0
17436,13254,2006,0,0,0,0,0,0,0,1,0,0
17437,117401,1996,0,0,0,0,0,0,1,0,0,0
17438,44257,1990,0,0,0,0,0,0,1,0,0,0
17439,54384,2008,0,0,0,0,0,0,0,1,0,0
17440,67404,2010,0,0,0,0,0,0,0,0,1,0
17441,57403,2010,0,0,0,0,0,0,0,0,1,0
17442,86261,2010,0,0,0,0,0,0,0,0,1,0
17443,90511,1975,0,0,0,0,1,0,0,0,0,0
17444,45839,2010,0,0,0,0,0,0,0,0,1,0
17445,19178,1956,0,0,1,0,0,0,0,0,0,0
17446,128395,1971,0,0,0,0,1,0,0,0,0,0
17447,45765,2009,0,0,0,0,0,0,0,1,0,0
17448,88562,1964,0,0,0,1,0,0,0,0,0,0
17449,24923,1973,0,0,0,0,1,0,0,0,0,0
17450,91208,1923,0,0,0,0,0,0,0,0,0,1
17451,57361,2010,0,0,0,0,0,0,0,0,1,0
17452,95956,1926,0,0,0,0,0,0,0,0,0,1
17453,46920,2010,0,0,0,0,0,0,0,0,1,0
17454,36956,2010,0,0,0,0,0,0,0,0,1,0
17455,43338,1954,0,0,1,0,0,0,0,0,0,0
17456,51851,2006,0,0,0,0,0,0,0,1,0,0
17457,54326,2007,0,0,0,0,0,0,0,1,0,0
17458,191060,1988,0,0,0,0,0,1,0,0,0,0
17459,38937,2009,0,0,0,0,0,0,0,1,0,0
17460,8462,1925,0,0,0,0,0,0,0,0,0,1
17461,35008,2009,0,0,0,0,0,0,0,1,0,0
17462,47855,2002,0,0,0,0,0,0,0,1,0,0
17463,47324,1958,0,0,1,0,0,0,0,0,0,0
17464,51010,2009,0,0,0,0,0,0,0,1,0,0
17465,56810,2008,0,0,0,0,0,0,0,1,0,0
17466,77546,1949,0,1,0,0,0,0,0,0,0,0
17467,14688,2009,0,0,0,0,0,0,0,1,0,0
17468,59968,2011,0,0,0,0,0,0,0,0,1,0
17469,105158,1894,0,0,0,0,0,0,0,0,0,1
17470,38638,1985,0,0,0,0,0,1,0,0,0,0
17471,63849,2011,0,0,0,0,0,0,0,0,1,0
17472,11110,2006,0,0,0,0,0,0,0,1,0,0
17473,65673,2010,0,0,0,0,0,0,0,0,1,0
17474,73408,2009,0,0,0,0,0,0,0,1,0,0
17475,78381,2011,0,0,0,0,0,0,0,0,1,0
17476,39806,2010,0,0,0,0,0,0,0,0,1,0
17477,54220,1992,0,0,0,0,0,0,1,0,0,0
17478,209802,1997,0,0,0,0,0,0,1,0,0,0
17479,51620,2010,0,0,0,0,0,0,0,0,1,0
17480,53146,2007,0,0,0,0,0,0,0,1,0,0
17481,13070,2006,0,0,0,0,0,0,0,1,0,0
17482,70821,2011,0,0,0,0,0,0,0,0,1,0
17483,70342,2011,0,0,0,0,0,0,0,0,1,0
17484,52350,2010,0,0,0,0,0,0,0,0,1,0
17485,63943,2010,0,0,0,0,0,0,0,0,1,0
17486,25894,1943,0,1,0,0,0,0,0,0,0,0
17487,120932,1952,0,0,1,0,0,0,0,0,0,0
17488,61791,2011,0,0,0,0,0,0,0,0,1,0
17489,51993,2011,0,0,0,0,0,0,0,0,1,0
17490,101653,1950,0,0,1,0,0,0,0,0,0,0
17491,133781,1987,0,0,0,0,0,1,0,0,0,0
17492,64318,1934,1,0,0,0,0,0,0,0,0,0
17493,29399,1974,0,0,0,0,1,0,0,0,0,0
17494,35257,2001,0,0,0,0,0,0,0,1,0,0
17495,28793,2009,0,0,0,0,0,0,0,1,0,0
17496,26479,1993,0,0,0,0,0,0,1,0,0,0
17497,92465,2001,0,0,0,0,0,0,0,1,0,0
17498,120995,1939,1,0,0,0,0,0,0,0,0,0
17499,49520,2011,0,0,0,0,0,0,0,0,1,0
17500,46558,2009,0,0,0,0,0,0,0,1,0,0
17501,29496,1972,0,0,0,0,1,0,0,0,0,0
