,id,title,runtime,budget,revenue,vote_average,vote_count,popularity
26415,94720,The Dancer,112.0,0,0,5.3,2,0.158252
26416,52448,Witch's Night Out,28.0,0,0,7.5,2,0.085039
26417,137651,Kings Point,40.0,0,0,5.0,1,0.04353
26418,193873,The Seventh Sin,94.0,0,0,6.0,1,1.461728
26419,213955,The Green Hornet,90.0,0,0,6.3,6,0.92288
26420,142897,Mantle,60.0,0,0,0.0,0,0.141464
26421,185110,Onibi: The Fire Within,101.0,0,0,5.2,3,1.035742
26422,45235,Pickup Alley,92.0,0,0,6.0,1,0.392625
26423,237549,Long Day's Journey Into Night,170.0,0,0,8.0,2,1.046644
26424,177440,The Golden Hawk,83.0,0,0,0.0,0,0.67175
26425,121369,Summer of the Seventeenth Doll,93.0,0,0,6.0,2,0.387082
26426,75337,Too Tough to Die: A Tribute to Johnny Ramone,76.0,0,0,7.3,2,0.148078
26427,270672,The Formula,90.0,0,0,3.2,6,0.814013
26428,185078,Without Pity,90.0,0,0,5.0,1,0.448027
26429,259593,Where Do We Go from Here?,74.0,0,0,3.0,2,0.104985
26430,97024,The Man in Possession,84.0,0,0,0.0,0,0.00119
26431,248553,Submarine,88.0,0,0,0.0,0,0.067138
26432,248469,Two Loves,96.0,0,0,4.5,2,0.385559
26433,124998,Method to the Madness of Jerry Lewis,115.0,0,0,7.0,1,1.513452
26434,65615,The Innocents,96.0,0,0,4.6,4,0.034341
26435,104485,The Four Feathers,97.53048244599658,0,0,0.0,0,0.415178
26436,87914,Lady Scarface,66.0,0,0,6.0,1,0.598395
26437,74759,Mine Own Executioner,108.0,0,0,7.2,3,0.551786
26438,170368,The Green Years,91.0,0,0,6.3,7,0.475908
26439,29236,The Arnelo Affair,86.0,0,0,5.3,4,0.467517
26440,290379,Looking Forward,82.0,0,0,0.0,0,0.572083
26441,174762,Passion Flower,79.0,0,0,3.0,2,0.292069
26442,37066,The Beat Generation,95.0,0,0,5.3,2,0.318002
26443,74420,San Quentin,66.0,0,0,5.0,1,0.220049
26444,205673,Pretty Baby,92.0,0,0,0.0,0,0.065017
26445,94792,Made in Romania,96.0,2000000,0,4.8,2,0.14258
26446,44669,Johnny Allegro,81.0,0,0,6.0,2,0.084702
26447,26385,Walk a Crooked Mile,91.0,0,0,5.5,2,0.959509
26448,253794,Haunting of the Innocent,90.0,0,0,2.3,5,1.020566
26449,235092,The Boys,123.0,0,0,7.0,1,0.442789
26450,79877,Tender Scoundrel,94.0,0,0,4.7,3,1.928445
26451,194481,Once Before I Die,97.0,0,0,0.0,1,0.176989
26452,149957,Jungle Man-Eaters,68.0,0,0,3.0,1,0.444053
26453,100540,The Kill Hole,91.0,300000,0,4.9,4,0.220524
26454,55190,Princess and the Pony,88.0,17000,0,4.7,5,0.522892
26455,37462,Wicked as They Come,94.0,0,0,7.0,2,0.522081
26456,117004,Night Court,92.0,0,0,8.0,1,0.144281
26458,133716,Valley of Head Hunters,67.0,0,0,0.0,0,0.005018
26459,146449,Loose Ankles,67.0,0,0,0.0,1,0.385938
26460,220504,Voodoo Tiger,67.0,0,0,0.0,0,0.002418
26461,39442,Sergio,90.0,0,0,0.0,0,0.006632
26462,92287,One Is a Lonely Number,97.0,0,0,6.0,2,0.0339
26463,127413,Somewhere Tonight,85.0,0,0,6.0,2,0.187489
26464,126929,Roman Polanski: Odd Man Out,88.0,0,0,5.0,1,0.325527
26465,28486,The Hound of the Baskervilles,105.0,0,0,5.4,12,1.070263
26466,55045,Psych:9,98.0,5000000,0,4.3,18,1.849045
26467,18598,Her Best Move,101.0,0,0,3.9,8,0.98754
26468,55872,Tarzan and the Amazons,76.0,0,0,5.0,9,2.164087
26469,22451,The Bone Snatcher,90.0,0,0,4.5,12,6.123475
26470,14059,Snow Buddies,87.0,0,0,4.9,42,5.71765
26471,174343,Trust Me,90.0,0,0,5.5,27,2.735064
26472,21935,The Haunting Hour: Don't Think About It,87.0,3000000,0,5.6,22,1.935899
26473,33546,The Time of Their Lives,82.0,0,0,6.5,14,1.131386
26474,32582,The Message,118.0,0,0,7.2,27,2.208448
26475,15166,The Gene Generation,96.0,2500000,0,4.7,33,3.601497
26476,105576,The Old Maid,85.0,0,0,4.6,6,1.364958
26477,229221,Spring Is Here,69.0,0,0,0.0,0,0.159771
26478,58309,School For All,97.0,0,0,5.5,5,0.281173
26479,263065,The Elephant Man,90.0,0,0,6.0,1,0.092102
26480,73313,No Questions Asked,80.0,0,0,6.3,2,0.109206
26481,114299,Sex and Consequences,100.0,0,0,5.3,3,2.950323
26482,25407,Riff-Raff,80.0,0,0,5.3,5,0.436278
26483,51490,On the Inside,95.0,4000000,0,5.0,16,1.407371
26484,29996,Solomon and Sheba,139.0,5000000,12200000,5.4,8,1.739898
26485,35153,The Heavy,102.0,4500000,0,4.9,20,6.120644
26486,19127,Water,94.0,0,0,5.3,9,7.324076
26487,54940,Ground Control,98.0,500000,0,5.6,18,8.437586
26488,14407,Guy X,101.0,0,0,6.1,5,0.639513
26489,18278,Perkins' 14,95.0,0,0,4.8,17,1.18443
26490,42619,Tell Them Willie Boy Is Here,98.0,0,0,5.3,21,1.447031
26491,81972,The Hunters,111.0,0,0,3.9,14,1.358005
26492,40578,The Sea Chase,117.0,0,0,5.6,12,0.891352
26493,68116,Incubus,84.0,0,0,3.5,10,1.194126
26494,42189,Kevin Hart: Seriously Funny,72.0,0,0,7.6,45,2.584698
26495,42187,Shark Attack 2,98.0,0,0,4.1,18,0.73047
26496,29052,The Reptile,90.0,0,0,6.0,21,1.420766
26497,3686,Last of the Renegades,94.0,0,0,6.7,28,3.29263
26498,241982,One Husband Too Many,97.53048244599658,0,0,5.5,4,0.164542
26499,45752,Scooby-Doo! Camp Scare,72.0,0,0,7.3,23,2.138263
26500,209401,Half of a Yellow Sun,106.0,0,0,5.1,10,1.015609
26501,33037,"Hey There, It's Yogi Bear",89.0,0,0,6.6,7,1.136583
26502,135260,Top Sensation,89.0,0,0,4.0,1,0.10465
26503,64628,The Sweet Body of Deborah,95.0,0,0,4.7,3,0.320186
26504,75958,So Sweet... So Perverse,89.0,0,0,5.8,4,0.158707
26505,161243,Men to Kiss,83.0,0,0,3.8,3,0.251257
26506,129359,Lille Fridolf Blir Morfar,97.53048244599658,0,0,5.8,2,0.348329
26507,315362,Beck 28 - Familjen,90.0,0,0,6.3,9,0.956873
26508,120657,The Stranger's Return,89.0,0,0,0.0,0,0.001747
26509,171446,Weary River,86.0,0,0,5.0,1,1.16766
26510,82326,Koran by Heart,90.0,0,0,6.0,1,0.048765
26511,219424,The Affairs of Martha,66.0,0,0,0.0,0,0.007557
26512,108822,Night and Day,90.0,0,0,5.0,1,1e-06
26513,245169,Three Night Stand,86.0,0,0,4.7,19,2.430634
26514,48409,The Hangman,87.0,0,0,4.4,7,0.843987
26515,136663,Beyond the Walls,103.0,0,0,5.0,1,0.005984
26516,247604,Paradise for Three,78.0,0,0,7.0,1,0.084008
26517,90956,The Feathered Serpent,68.0,0,0,7.8,4,0.6921
26518,116232,You're Only Young Once,78.0,0,0,6.8,2,0.14977
26519,138513,In His Father's Shoes,105.0,0,0,0.0,0,0.48118
26520,120990,Jim Norton: Please Be Offended,60.0,0,0,7.0,4,0.191276
26521,214909,We Were Dancing,95.0,0,0,0.0,0,0.058922
26522,153163,The Secret of Dr. Kildare,84.0,0,0,6.0,3,1.044495
26523,90955,The Sky Dragon,64.0,0,0,8.5,2,0.267863
26524,56599,The Man Without a Map,118.0,0,0,7.8,5,0.425726
26525,107999,The Bride Goes Wild,98.0,0,0,6.0,1,0.107722
26526,27858,PT 109,140.0,0,0,6.0,3,1.256573
26527,63039,Noah's Ark,160.0,0,0,3.9,12,5.055015
26528,122192,The Lookout,89.0,0,0,5.5,34,4.604124
26529,30554,When A Stranger Calls Back,94.0,0,0,5.2,16,1.224878
26530,49742,Mr. Magoo's Christmas Carol,53.0,0,0,6.2,16,0.972587
26531,98368,Ritual,87.0,200000,0,5.5,35,2.220049
26532,72693,Master of the World,102.0,0,0,6.0,19,1.826348
26533,84575,Tooth Fairy 2,90.0,5000000,0,4.6,38,2.795621
26534,33030,In Name Only,94.0,0,0,6.4,14,0.839403
26535,66945,Love's Kitchen,86.0,0,0,4.8,20,2.397077
26536,49776,"Stay Away, Joe",102.0,0,0,5.8,4,0.144382
26537,11496,They Call Me Renegade,92.0,0,0,5.9,39,2.554632
26538,133365,The Diary of Anne Frank,100.0,0,0,7.3,44,2.92322
26539,24649,Wishcraft,102.0,0,0,5.5,8,0.623175
26540,52627,Knights,95.0,0,0,5.0,5,0.508868
26541,45760,The Chatterley Affair,90.0,0,0,2.8,3,0.392811
26542,47963,Fanny Hill,120.0,0,0,6.2,8,0.972227
26543,63339,The Suspicions of Mr. Whicher: The Murder at Road Hill House,94.0,0,0,5.8,14,1.095164
26544,44921,The Last Wagon,98.0,0,0,5.8,15,1.209918
26545,102222,The Philly Kid,94.0,5000000,0,4.8,18,1.768855
26546,246011,Ping Pong Summer,92.0,0,25781,6.1,16,4.572751
26547,57326,Sabretooth,90.0,0,0,4.5,4,0.711905
26548,77172,Pride and Prejudice,265.0,0,0,6.8,14,0.073979
26549,27771,Sometimes They Come Back... for More,89.0,0,0,3.6,15,1.927102
26550,18684,Kid Galahad,95.0,0,0,5.2,11,1.466483
26551,70703,The Captains,97.0,0,0,6.5,40,9.58239
26552,12787,Homeboy,116.0,0,0,3.8,6,1.603891
26553,18202,Merlin's Apprentice,176.0,12000000,0,5.0,10,3.381735
26554,33545,The Siege of Firebase Gloria,97.0,0,0,5.3,17,1.683509
26555,96716,The Bumblebee Flies Anyway,95.0,0,0,5.7,9,1.719196
26556,36835,Oasis of the Zombies,85.0,0,0,3.3,5,1.04865
26557,24102,The Land Before Time VII: The Stone of Cold Fire,75.0,0,0,5.9,51,3.993298
26558,17885,The Amazing Dr. Clitterhouse,87.0,0,0,7.4,7,1.25249
26559,44966,The Freebie,78.0,0,0,3.8,8,0.588846
26560,56529,The Violent Kind,89.0,0,0,5.3,12,1.45965
26561,13480,Ricky Gervais: Out of England - The Stand-Up Special,72.0,0,0,7.3,13,1.045271
26562,54164,Man of the East,115.0,0,0,6.7,33,2.124813
26563,7085,The Desperado Trail,93.0,0,0,6.7,29,1.975282
26564,32139,Soccer Dog: The Movie,99.0,0,0,3.5,2,0.111342
26565,255692,Ice Soldiers,95.0,0,0,3.7,33,5.113538
26566,23122,Maniac,51.0,0,0,4.1,13,0.489892
26567,53729,Wild Cherry,120.0,3500000,0,4.7,16,5.689825
26568,28468,The Key,110.0,0,0,5.0,65,21.079551
26569,27417,The Roost,80.0,0,0,5.3,13,0.76964
26570,59424,Sonny Boy,130.0,0,0,6.0,18,0.985211
26571,49597,Vampires: The Turning,84.0,0,0,3.4,8,0.918841
26572,58718,Siren,86.0,0,0,4.0,16,1.227119
26573,25556,The Land Before Time IX: Journey to the Big Water,71.0,0,0,6.1,40,3.171563
26574,16004,Love n' Dancing,93.0,0,0,5.5,8,1.678404
26575,15066,Walking Tall: The Payback,88.0,0,0,5.6,8,1.025466
26576,42703,The Way West,122.0,0,0,5.7,19,2.174215
26577,29237,Shock,70.0,375000,0,5.7,11,1.501391
26578,62904,Mask Maker,90.0,0,0,5.5,11,0.729668
26579,71461,Thorne: Sleepyhead,125.0,0,0,6.0,13,1.609321
26580,43219,La Mission,117.0,2000000,0,6.8,12,0.827387
26581,34734,Stir of Echoes: The Homecoming,89.0,0,0,3.7,11,0.630496
26582,85609,The Outrage,96.0,0,0,4.6,8,2.610968
26583,48358,The Canterville Ghost,92.0,0,0,6.1,8,1.533726
26584,47962,Dirkie - Lost in the Desert,84.0,0,0,5.8,6,0.422408
26585,84905,Somewhere in Sonora,59.0,0,0,5.4,4,0.295744
26586,25550,The Sellout,83.0,0,0,6.2,3,0.449885
26587,171232,Let the Good Times Roll,99.0,0,0,4.8,2,0.001586
26588,149515,The Vanishing American,110.0,0,0,0.0,0,0.256579
26589,57016,Mandela,118.0,0,0,6.1,7,1.183739
26590,113210,TekWar: TekJustice,100.0,0,0,6.0,1,0.324203
26591,99234,Thunder Birds,78.0,0,0,0.0,0,0.079019
26592,29284,Murder Is My Beat,77.0,0,0,6.7,3,0.164274
26593,239706,Sam Peckinpah's West: Legacy of a Hollywood Renegade,89.0,0,0,6.0,1,0.853458
26594,70734,The White Sister,135.0,0,0,7.8,3,0.158491
26595,116639,The Naughty Flirt,56.0,0,0,0.0,0,0.024511
26596,44766,The Law and Jake Wade,86.0,0,0,6.1,10,5.106816
26597,68202,Without Men,83.0,4,0,4.6,8,0.915353
26598,94228,Two Times Lotte,105.0,0,0,5.9,6,1.42614
26599,25587,The Land Before Time VIII: The Big Freeze,75.0,0,0,5.7,41,4.050424
26600,38269,War of the Colossal Beast,69.0,0,0,4.6,9,0.217456
26601,42305,Who's Minding the Store?,90.0,0,0,6.2,20,1.925571
26602,39829,The Six Million Dollar Man,90.0,0,0,5.8,16,1.418486
26603,57943,The Love Letter,98.0,0,0,5.3,4,0.861656
26604,24554,The Land Before Time X: The Great Longneck Migration,84.0,0,0,6.3,44,4.212417
26605,47003,The Deadly Bees,83.0,0,0,5.0,6,0.688748
26606,35668,They Came from Beyond Space,85.0,0,0,6.0,9,1.27689
26607,62108,"Mumsy, Nanny, Sonny & Girly",102.0,0,0,5.9,9,0.90314
26608,42468,Tales That Witness Madness,90.0,0,0,6.1,8,0.682072
26609,13013,Son of Dracula,90.0,0,0,2.2,3,0.415277
26610,105902,Craze,96.0,0,0,5.8,6,0.344707
26611,70810,The Ghoul,90.0,0,0,5.5,14,1.148474
26612,106280,Dark Tower,91.0,0,0,3.0,1,0.881779
26613,38932,Holy Water,93.0,0,0,5.8,15,0.743612
26614,42904,Supernova,172.0,0,0,3.1,14,6.416966
26615,42783,Kissin' Cousins,96.0,0,0,5.4,9,2.377285
26616,65496,Student Services,101.0,0,0,4.4,50,3.732023
26617,251768,JLA Adventures: Trapped in Time,52.0,0,0,5.9,60,4.217098
26618,259074,Joy Ride 3,96.0,0,0,4.5,53,2.681592
26619,70877,Inside Out,93.0,0,0,4.5,14,2.257677
26620,42303,The Karate Dog,84.0,0,0,3.5,10,0.742452
26621,61168,Since You've Been Gone,96.0,0,0,4.0,10,0.75038
26622,34128,Peter and Vandy,78.0,500000,11276,6.5,8,0.892007
26623,37404,Hercules and the Amazon Women,91.0,0,0,5.2,23,1.703566
26624,36421,Howling VI: The Freaks,102.0,0,0,4.2,19,2.61499
26625,86059,The Comedians,152.0,0,5200000,5.8,9,2.86317
26626,18920,Vi hade i alla fall tur med vädret,57.0,0,0,6.0,7,1.134897
26627,150229,Tomorrow You're Gone,91.0,0,0,3.9,15,3.219988
26628,256740,Wicked Blood,92.0,3500000,0,5.3,37,3.188634
26629,58096,Killer Pad,84.0,0,0,3.8,10,4.372474
26630,36283,"What Did You Do in the War, Daddy?",116.0,0,0,4.9,12,1.972935
26631,43448,Rachel and the Stranger,80.0,0,0,5.1,11,0.401971
26632,57258,The Indian Fighter,88.0,0,0,5.7,11,3.022988
26633,49848,"Little Fish, Strange Pond",80.0,485000,0,3.3,4,1.511958
26634,41589,Trading Mom,82.0,0,0,5.1,12,1.356779
26635,51438,MVP 2: Most Vertical Primate,87.0,0,0,6.2,5,1.323182
26636,21518,Air Bud: Seventh Inning Fetch,93.0,0,0,4.6,34,1.757138
26637,34672,Chestnut: Hero of Central Park,87.0,0,0,6.1,20,7.816233
26638,26266,Spymate,81.0,0,0,4.7,5,0.538422
26639,9973,Air Buddies,80.0,9000000,0,5.5,50,7.775902
26640,48844,The Search for Santa Paws,89.0,0,0,5.2,32,3.049589
26641,70587,Spooky Buddies,88.0,0,0,4.8,24,7.335001
26642,78047,Treasure Buddies,93.0,0,0,4.2,19,5.470977
26643,142308,Santa Paws 2: The Santa Pups,88.0,0,0,5.1,15,2.583829
26644,149910,Super Buddies,81.0,0,0,6.0,31,3.306917
26645,71376,Malicious,92.0,0,0,5.7,7,0.608031
26646,173793,White Tiger,93.0,0,0,6.0,2,0.986861
26647,26042,Warlock III: The End of Innocence,94.0,2000000,0,4.2,15,1.920393
26648,59120,The Lost Tribe,86.0,1000000,0,5.6,12,1.391639
26649,60853,Jim Thorpe – All-American,107.0,0,0,5.7,5,0.76582
26650,67659,Guns for San Sebastian,111.0,0,0,6.8,13,1.576396
26651,30027,Assault of the Party Nerds,82.0,0,0,4.8,3,0.196902
26652,30028,Assault of the Party Nerds 2,86.0,0,0,0.0,0,0.007301
26653,31277,Popstar,94.0,0,0,2.1,8,3.379955
26654,73548,Miracle Dogs Too,85.0,600000,0,5.3,2,0.209809
26655,77874,InSight,92.0,0,17011,5.2,12,1.323333
26656,133446,Imaginary Friend,99.0,0,0,4.5,11,7.412679
26657,210059,In the Dark,88.0,0,0,4.8,3,0.60312
26658,240913,Non-Stop,90.0,0,0,5.7,17,1.742471
26659,283105,Expecting Amish,85.0,0,0,5.9,7,1.031839
26660,51768,Rough Riders,240.0,0,0,4.1,4,0.481577
26661,58012,The Devil's Brother,90.0,0,0,6.5,14,0.589807
26662,113215,TekWar: TekLab,105.0,0,0,7.3,3,0.444773
26663,113209,TekWar: TekLords,96.0,0,0,6.0,1,0.112734
26664,89872,Musical Chairs,102.0,0,0,0.0,0,0.009322
26665,174769,Night Song,102.0,0,0,6.0,1,0.081672
26666,274060,John Loves Mary,96.0,0,0,6.0,1,0.294897
26667,246218,The Underneath,88.0,0,0,3.0,3,0.775092
26668,102078,The Deep Six,105.0,0,0,4.5,2,0.71938
26669,133491,The Delay,84.0,0,0,5.7,3,0.294455
26670,84906,The Telegraph Trail,54.0,0,0,4.1,5,0.177405
26671,35986,No Orchids for Miss Blandish,104.0,0,0,5.0,2,0.153413
26672,153228,The Moonlighter,77.0,0,0,4.5,3,0.986013
26673,224937,Nervous Ticks,95.0,0,0,0.0,0,0.932111
26674,38382,Man of the Moment,85.0,0,0,4.8,3,0.462887
26675,49483,Oliver Twist,103.0,0,0,6.1,16,0.609667
26676,85429,Pretty Devils,95.0,0,0,4.3,4,0.220359
26677,40858,The Underworld Story,91.0,0,0,5.3,5,0.765829
26678,215299,Music for Millions,117.0,0,0,7.0,1,0.577087
26679,109933,My Gal Sal,103.0,0,0,0.0,0,0.137966
26680,5201,Wild Orchids,100.0,322000,0,6.7,3,0.422399
26681,89743,Movers & Shakers,80.0,0,0,7.0,2,0.087208
26682,64130,The Rainbow Tribe,90.0,0,0,5.3,4,1.108375
26683,47884,Nancy Drew... Trouble Shooter,68.0,0,0,7.5,3,0.270507
26684,84312,Mosquita y Mari,85.0,0,0,6.6,10,0.789746
26685,4529,The Defector,106.0,0,0,7.0,2,0.222979
26686,218443,Graveyard Shift,85.0,0,0,5.9,4,0.506439
26687,79190,Jabberwock Dragon Siege,140.0,0,0,3.0,5,1.488831
26689,56146,The Moon and Sixpence,89.0,401000,0,6.2,3,0.428483
26690,66812,Nana,150.0,0,0,8.0,3,0.410031
26691,1790,Heaven with a Gun,98.0,0,0,4.3,4,0.418499
26692,47882,Nancy Drew and the Hidden Staircase,60.0,0,0,7.4,4,0.153571
26693,112648,Stranded,96.0,0,0,3.8,5,1.182768
26694,44663,Moscow Chill,90.0,0,0,3.5,5,0.561806
26695,47883,Nancy Drew: Detective,66.0,0,0,7.5,3,0.150389
26696,73424,True Adolescents,88.0,0,0,6.4,9,0.612806
26697,98293,The Captain Hates the Sea,93.0,0,0,9.0,1,0.086883
26698,260535,The Little Rascals Save the Day,93.0,8000000,0,5.9,25,3.868355
26699,90376,"Love, Cheat & Steal",96.0,0,0,5.3,3,0.470468
26700,81010,Ticket Out,89.0,0,0,5.2,14,1.06945
26701,16089,Love Nest,84.0,0,0,5.9,5,1.022568
26702,23022,Jigsaw,70.0,0,0,4.0,4,1.049591
26703,136867,Oliver Twist,386.0,0,0,6.3,12,1.306213
26704,35405,S*P*Y*S,87.0,0,0,5.9,5,0.774252
26705,49429,Older Than America,102.0,0,0,4.2,3,0.96119
26706,63512,Murders in the Rue Morgue,87.0,0,0,6.2,9,0.719385
26707,4968,The Piano Player,91.0,0,0,3.6,4,1.260539
26708,79521,Miracle in the Rain,108.0,0,0,8.5,2,0.504255
26709,16997,The Man Who Came Back,122.0,0,0,6.0,2,0.945624
26710,60543,More Than a Miracle,104.0,0,0,4.9,6,0.378546
26711,28282,Waterborne,80.0,0,0,5.5,4,0.349646
26712,49050,Oblivion,94.0,0,0,6.1,8,0.502075
26713,26316,Mosquito Squadron,86.0,0,0,4.8,3,1.433703
26714,71945,Night of Dark Shadows,95.0,900000,0,6.0,4,0.393231
26715,55529,The Thirst,88.0,0,0,2.9,7,0.250956
26716,58664,Mostly Ghostly,93.0,3600000,0,4.8,10,2.064163
26717,27376,Muscle Beach Party,94.0,0,0,6.1,13,4.269022
26718,29400,The Old Dark House,86.0,0,0,5.7,10,0.736818
26719,32978,Necrosis,90.0,0,0,3.8,8,1.982029
26720,42367,Hot Water,59.0,0,0,6.5,6,0.707239
26721,52011,The Thirteen Assassins,141.0,6,0,7.8,8,1.161105
26722,60173,Nemesis 4: Death Angel,80.0,0,0,4.4,6,1.004636
26723,107096,Nemesis 3: Time Lapse,85.0,0,0,5.3,4,0.781245
26724,43407,None But the Brave,106.0,0,0,5.4,10,1.200662
26725,44773,The 7 Adventures of Sinbad,93.0,0,0,2.8,12,1.599535
26726,38132,My 5 Wives,100.0,0,0,3.9,4,0.743283
26727,73257,My Brother the Pig,92.0,0,0,3.9,5,0.873645
26728,44381,Napoleon,81.0,0,0,5.5,15,0.863567
26729,26538,Jack Frost,48.0,0,0,6.3,12,0.734387
26730,69792,Love Birds,103.0,0,0,6.1,13,1.386526
26731,16309,Monster,86.0,0,0,1.7,7,0.819755
26732,106968,The Road Killers,89.0,0,0,6.0,5,1.080956
26733,39044,The Curse of the Mummy's Tomb,78.0,0,0,5.8,16,1.942771
26734,32387,Stick,109.0,22000000,0,5.5,17,6.357952
26735,76864,Tic Tac,96.0,0,0,5.9,7,0.212894
26736,25386,The 39 Steps,93.0,0,0,6.5,7,1.451635
26737,34586,Kandahar,103.0,7000000,15172408,6.4,12,1.011029
26738,54613,The Duchess and the Dirtwater Fox,103.0,0,0,5.7,12,1.36669
26739,87514,Skyjacked,101.0,0,0,6.8,16,2.70306
26740,3582,The Millionairess,89.0,0,0,5.3,9,3.001543
26741,45568,Legacy,93.0,0,0,5.2,11,4.866221
26742,37608,The New Centurions,103.0,0,0,6.8,9,1.765721
26743,23816,Sands Of Oblivion,94.0,0,0,3.6,10,4.084078
26744,71204,Tempted,95.0,0,0,4.0,4,1.004122
26745,48374,Piranha,89.0,0,0,4.1,19,1.044199
26746,31242,Just 4 Kicks,92.0,0,0,4.0,1,0.719194
26747,30402,Intermedio,82.0,1000000,0,1.3,4,0.737291
26748,99732,The Last Flight,76.0,0,0,5.0,3,0.211093
26749,45662,Space Chimps 2: Zartog Strikes Back,76.0,0,0,4.5,27,1.585311
26750,44775,Pack Up Your Troubles,68.0,0,0,7.1,15,1.087814
26751,53953,The Tooth Fairy,97.53048244599658,0,0,4.3,13,0.740517
26752,11643,"If It's Tuesday, This Must Be Belgium",105.0,0,0,4.5,6,6.315524
26753,50364,The Bad Mother's Handbook,71.0,0,0,6.3,6,0.314837
26754,171130,Starlift,103.0,0,0,5.8,2,0.529599
26755,103934,Too Young To Kiss,91.0,0,0,6.0,1,0.355166
26756,43866,The Firefly,131.0,0,0,7.0,1,0.207589
26757,28321,Naked Violence,92.0,0,0,6.1,7,1.077964
26758,61462,The Italian Connection,95.0,0,0,7.1,18,1.935637
26759,80601,Seduction,99.0,0,0,7.0,2,1.80927
26760,89651,Loaded Guns,96.0,0,0,4.5,2,0.082355
26761,74379,Kidnap Syndicate,97.0,0,0,7.0,1,0.134354
26762,65320,Rulers of the City,85.0,0,0,5.8,5,0.254612
26763,55685,To Be Twenty,94.0,0,0,5.7,9,1.737503
26764,59117,Torrente 4: Lethal crisis,93.0,0,0,5.6,47,2.260114
26765,254869,Torrente 5: Operación Eurovegas,105.0,9272437,11672363,5.2,69,4.207751
26766,109689,I Want You,75.0,0,0,6.6,317,7.78818
26767,76341,Mad Max: Fury Road,120.0,150000000,378858340,7.3,9629,29.36178
26768,280092,Insidious: Chapter 3,97.0,10000000,104303851,6.3,1005,10.098792
26769,140607,Star Wars: The Force Awakens,136.0,245000000,2068223624,7.5,7993,31.626013
26770,271969,Ben-Hur,125.0,100000000,94061311,5.3,642,11.51021
26771,68735,Warcraft,123.0,160000000,433677183,6.3,2325,12.572718
26772,99861,Avengers: Age of Ultron,141.0,280000000,1405403694,7.3,6908,37.37942
26774,166426,Pirates of the Caribbean: Dead Men Tell No Tales,129.0,230000000,794191988,6.6,2814,133.82782
26776,102899,Ant-Man,117.0,130000000,519311965,7.0,6029,26.882388
26777,166424,Fantastic Four,100.0,120000000,167977596,4.4,2322,17.246484
26778,293660,Deadpool,108.0,58000000,783112979,7.4,11444,187.860492
26780,283995,Guardians of the Galaxy Vol. 2,137.0,200000000,863416141,7.6,4858,185.330992
26781,271110,Captain America: Civil War,147.0,250000000,1153304495,7.1,7462,145.882135
26782,284052,Doctor Strange,115.0,165000000,677718395,7.1,5880,43.847654
26783,246655,X-Men: Apocalypse,144.0,178000000,543934787,6.4,4831,28.712522
26784,72900,Manolito Four Eyes,89.0,0,0,5.4,8,0.647123
26785,77680,El robobo de la jojoya,82.0,0,3370574,4.6,7,0.481394
26786,268171,Elsa & Fred,104.0,10000000,0,6.2,31,3.65758
26787,54148,Soccer Days,113.0,0,12212123,6.2,15,1.211616
26788,75752,Too Late Blues,100.0,0,0,6.6,8,3.833088
26789,290695,Melbourne,93.0,0,0,6.2,5,0.732605
26790,133790,Clear History,100.0,0,0,6.2,122,7.864289
26791,279914,The Identical,107.0,12000000,0,4.9,14,1.721715
26792,301883,The Trans-Atlantic Mystery,22.0,0,0,0.0,0,0.012305
26793,214264,The Gamers: Hands of Fate,125.0,0,0,6.3,10,0.447626
26794,270343,Love at First Fight,98.0,0,23598,6.3,153,8.569586
26795,183932,Mare Nostrum,102.0,0,0,5.0,1,0.281912
26796,96175,Skylark,92.0,0,0,6.8,3,0.557978
26797,144676,Scorpio One,92.0,0,0,3.0,4,0.478101
26798,118439,The Gambler Returns: The Luck Of The Draw,180.0,0,0,3.0,2,0.377806
26799,104427,The Affairs of Annabel,68.0,0,0,0.0,0,0.85685
26800,102289,Montana Belle,82.0,0,0,5.5,1,0.256382
26801,87983,The Clown,91.0,0,0,4.3,2,0.100398
26802,26631,In the Blood,82.0,0,0,5.0,1,0.038824
26803,116780,Lizzie,81.0,0,0,7.0,1,0.733408
26804,63486,Magic Boy,83.0,0,0,7.0,2,0.162513
26805,214446,Someone to Love,111.0,0,0,5.0,1,0.868693
26806,42650,The Savage Seven,94.0,0,0,5.2,5,0.369964
26807,33733,One More Time,92.0,0,0,2.9,4,0.277486
26808,82868,I Don't Buy Kisses Anymore,110.0,0,0,5.0,3,0.146178
26809,155208,Night Unto Night,84.0,0,0,5.0,3,0.418513
26810,58757,Heidi,100.0,0,0,7.5,2,0.73248
26811,53573,Sidewalks of New York,74.0,0,0,0.0,0,0.001859
26812,176627,Mary Stevens M.D.,72.0,0,0,7.0,2,0.306951
26813,107073,The Prize,115.0,0,0,5.9,4,0.175473
26814,84719,Man Made Monster,59.0,0,0,7.8,4,0.14576
26815,109109,Horror Island,60.0,0,0,5.5,5,1.218141
26816,26801,Sealed Lips,62.0,0,0,6.0,2,0.365978
26817,2648,Aces Go Places V: The Terracotta Hit,103.0,0,0,5.1,5,0.852792
26818,48645,Pagan Love Song,76.0,0,0,6.0,1,0.521697
26819,47993,The Golden Age of Comedy,79.0,0,0,8.0,1,0.036643
