,id,title,Paramount Pictures,MGM,20th Century Fox,Warner Bros.,Universal Pictures,Columbia Pictures,Disney,Pixar,New Line Cinema,United Artists,Canal+,RKO Radio Pictures,Touchstone Pictures,BBC Films
18896,106020,Dr. Crippen,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18897,104396,Dickson Experimental Sound Film,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18898,50647,Wanderlust,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18899,85293,Harriet Craig,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18900,43598,Ladies They Talk About,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18901,83666,Moonrise Kingdom,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18902,45054,There Be Dragons,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18903,72477,Texas Killing Fields,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18904,82825,Kahaani,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18905,103269,Superman vs. The Elite,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18906,79382,I Wish,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18907,61296,Stavisky,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18908,80151,Never Take Sweets from a Stranger,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18909,80389,Get the Gringo,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18910,109554,Suicide Manual,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18911,26583,The Keeper,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18912,50601,5 Days of War,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18913,45244,"Life, Above All",0,0,0,0,0,0,0,0,0,0,0,0,0,0
18914,49830,Bio Slime,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18915,13640,Superman: Doomsday,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18916,44473,Entr'acte,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18917,37000,A Lake,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18918,60592,The Importance of Tying Your Own Shoes,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18919,109379,The Peach Thief,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18920,169652,Salomé,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18921,110650,Outer Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18922,64836,Exporting Raymond,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18923,25564,Appointment with Danger,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18924,61125,Vares - The Kiss of Evil,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18925,85435,A Few Best Men,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18926,79995,Late Bloomers,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18927,12255,Cord,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18928,83723,The Deadly Tower,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18929,49014,Cosmopolis,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18930,68472,House of the Rising Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18931,72358,A Thousand Words,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18932,72334,Chimpanzee,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18933,201703,Love's Deadly Triangle: The Texas Cadet Murder,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18934,84332,Safety Not Guaranteed,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18935,80321,Madagascar 3: Europe's Most Wanted,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18936,71326,Bunnyman,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18937,109018,Athena,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18938,64456,The Lawless,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18939,65421,Eaux d'artifice,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18940,43337,Inauguration of the Pleasure Dome,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18941,68818,Blackthorn,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18942,84355,Your Sister's Sister,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18943,20847,The Needle,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18944,48210,The Beekeeper,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18945,39144,Dragon Ball: Curse of the Blood Rubies,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18946,39145,Dragon Ball: Sleeping Princess in Devil's Castle,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18947,22855,Superman/Batman: Public Enemies,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18948,55215,Dead Space: Aftermath,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18949,56191,Iria: Zeiram the Animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18950,48393,Kidnapped,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18951,66956,This Special Friendship,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18952,46469,Proteus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18953,116776,Dragon Ball: Mystical Adventure,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18954,39100,Dragon Ball Z: The World's Strongest,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18955,62177,Brave,0,0,0,0,0,0,1,1,0,0,0,0,0,0
18956,13313,Beauty and the Beast: The Enchanted Christmas,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18957,63193,Front of the Class,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18958,379689,Alcina,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18959,52462,The Pet,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18960,39101,Dragon Ball Z: The Tree of Might,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18961,13761,Pocahontas II: Journey to a New World,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18962,86467,Bel Ami,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18963,76494,What to Expect When You're Expecting,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18964,81836,To Rome with Love,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18965,212622,Don't Drink the Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18966,72331,Abraham Lincoln: Vampire Hunter,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18967,3556,Mad Dog Coll,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18968,42621,Winning,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18969,89874,First Position,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18970,44877,4.3.2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18971,195056,Beauty #2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18972,81115,Wings in the Dark,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18973,68684,Detention,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18974,27550,Nina Frisk,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18975,92352,Confession,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18976,173891,Kind Lady,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18977,18150,Planet B-Boy,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18978,96399,For Greater Glory - The True Story of Cristiada,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18979,40171,Woochi : The Demon Slayer,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18980,34494,Sorry if I Love You,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18981,86157,Torpedo Bombers,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18982,154115,Taxi Hunter,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18983,80585,Rock of Ages,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18984,88005,Seeking a Friend for the End of the World,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18985,13042,Presto,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18986,13932,Jack-Jack Attack,0,0,0,0,0,0,1,1,0,0,0,0,0,0
18987,29860,Hollywood Man,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18988,48747,Jekyll & Hyde,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18989,13062,Boundin',0,0,0,0,0,0,1,1,0,0,0,0,0,0
18990,13933,One Man Band,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18991,44095,A Map For Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18992,28380,The Silent Scream,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18993,72105,Ted,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18994,100046,The Giant Mechanical Man,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18995,13927,Tin Toy,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18996,77930,Magic Mike,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18997,67619,Revenge of the Electric Car,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18998,39103,Dragon Ball Z: Return of Cooler,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18999,24752,Dragon Ball Z: Cooler's Revenge,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19000,52639,Blood of the Vampire,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19001,151168,Disneyland Dream,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19002,171108,Disney Sing-Along-Songs: Under the Sea,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19003,26974,Pulgasari,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19004,24729,The Toughest Man in the World,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19005,83770,On the Road,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19006,50590,Norman,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19007,105795,Joffrey: Mavericks of American Dance,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19008,39104,Dragon Ball Z: Super Android 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19009,34433,Dragon Ball Z: Broly - The Legendary Super Saiyan,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19010,78999,Virtual JFK: Vietnam If Kennedy Had Lived,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19011,76333,Extraterrestrial,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19012,95516,Cleanskin,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19013,1930,The Amazing Spider-Man,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19014,378452,The Barchester Chronicles,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19015,39105,Dragon Ball Z: Bojack Unbound,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19016,148811,Reminiscences of a Journey to Lithuania,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19017,21506,Noroi: The Curse,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19018,86985,ID:A,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19019,38728,A Colt Is My Passport,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19020,42226,Coup de grâce,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19021,23823,Wrong Turn 3: Left for Dead,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19022,16624,Blacksmith Scene,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19023,57800,Ice Age: Continental Drift,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19024,84175,Beasts of the Southern Wild,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19025,46223,Dangerous Davies,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19026,173580,Dynamite,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19027,61111,The Day the Fish Came Out,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19028,98548,People Like Us,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19029,86664,Crazed Fruit,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19030,71722,Cruel Gun Story,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19031,264393,Flame and Women,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19032,131653,Euridice BA 2037,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19033,200281,La sociedad del semáforo,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19034,99934,The Flying Fleet,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19035,82525,Savages,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19036,25913,Balto II: Wolf Quest,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19037,104997,Rat King,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19038,155288,Bela Kiss: Prologue,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19039,16059,Oneway-Ticket to Korsør,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19040,52311,Candles on Bay Street,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19041,86980,Once Upon A Time in Phuket,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19042,208988,The War,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19043,57346,Thomas Jefferson,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19044,66025,Mooz-lum,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19045,105567,The Union,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19046,11680,The Miser,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19047,5965,Scorcher,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19048,31218,The Firm,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19049,13926,Red's Dream,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19050,40770,Spirit Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19051,75810,The Perfect Roommate,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19052,59706,The Fatal Hour,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19053,13929,Geri's Game,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19054,96534,My Last Day Without You,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19055,60003,Red Rover,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19056,103370,Madea's Witness Protection,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19057,32050,The Black Windmill,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19058,62289,A Good Night to Die,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19059,80468,Some Guy Who Kills People,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19060,51794,Five Minarets in New York,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19061,53804,No Problem,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19062,31680,Prisoner 701: Sasori,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19063,83191,Treasure Island,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19064,80035,The Watch,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19065,65997,Vampires,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19066,57215,"Drive, He Said",0,0,0,0,0,0,0,0,0,0,0,0,0,0
19067,193976,The Adventures of Mary-Kate & Ashley: The Case of the Christmas Caper,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19068,276165,The Adventures of Mary-Kate & Ashley: The Case of the United States Navy Adventure,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19069,93676,Someday This Pain Will Be Useful to You,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19070,84165,2 Days in New York,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19071,45945,Radio On,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19072,50053,2010: Moby Dick,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19073,279159,Physical Promise,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19074,183386,Terminal USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19075,44125,From Beginning to End,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19076,43580,The Cat in the Hat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19077,61015,"UltraMarathon Man: 50 Marathons, 50 States, 50 Days",0,0,0,0,0,0,0,0,0,0,0,0,0,0
19078,73567,Killer Joe,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19079,172214,Jew Süss,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19080,44251,Dragon Ball Z: Broly - Second Coming,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19081,50388,King of Thorn,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19082,19575,Bob Funk,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19083,39106,Dragon Ball Z: Bio-Broly,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19084,39107,Dragon Ball Z: Fusion Reborn,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19085,55184,In the Grip of Passion,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19086,148807,"Lost, Lost, Lost",0,0,0,0,0,0,0,0,0,0,0,0,0,0
19087,14863,Anaconda 3: Offspring,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19088,86593,Wild Bill,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19089,72843,Pete Smalls Is Dead,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19090,78571,Being Flynn,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19091,43852,The Drum,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19092,43858,Elephant Boy,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19093,101325,The Forger,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19094,102431,A Child's Christmas in Wales,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19095,16716,A Christmas Carol,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19096,52906,Goodbye Charlie,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19097,61539,Rage,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19098,13928,Knick Knack,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19099,13930,For the Birds,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19100,103332,Ruby Sparks,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19101,64635,Total Recall,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19102,25048,Le Donk & Scor-zay-zee,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19103,73943,388 Arletta Avenue,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19104,55680,The Craigslist Killer,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19105,75229,Babycall,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19106,22059,The Fantastic Four,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19107,65035,Bertie and Elizabeth,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19108,32171,Infection,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19109,103747,The Angels' Share,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19110,75446,Carbon Nation,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19111,28465,A Dangerous Man,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19112,56909,The Immature,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19113,37545,Morning of the Earth,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19114,39108,Dragon Ball Z: Wrath of the Dragon,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19115,39323,Dragon Ball Z: Bardock - The Father of Goku,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19116,73335,Marriage Retreat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19117,34125,Vampire Journals,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19118,8736,Dikkenek,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19119,16130,La Classe Américaine,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19120,109459,A Necessary Death,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19121,320917,Oranges,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19122,35402,Icarus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19123,80410,In the Name of the King 2: Two Worlds,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19124,51365,The Door,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19125,39324,Dragon Ball Z: The History of Trunks,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19126,18095,Dragon Ball GT: A Hero's Legacy,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19127,94570,The Kiss,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19128,76696,Sidewalls,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19129,68143,Dick Tracy vs. Cueball,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19130,102630,Stash House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19131,122924,One in the Chamber,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19132,18443,Decoys 2: Alien Seduction,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19133,155341,Ax 'Em,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19134,38256,Hierro,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19135,58159,The Tortoise and the Hare,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19136,49084,Steak,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19137,81436,The Legend of Bigfoot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19138,105978,Neil Young Journeys,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19139,94548,The Capture of Bigfoot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19140,100683,Dragon Eyes,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19141,59296,"Love, Wedding, Marriage",0,0,0,0,0,0,0,0,0,0,0,0,0,0
19142,13676,The Little Mermaid: Ariel's Beginning,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19143,85593,Bag It,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19144,37724,Skyfall,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19145,131997,The Thrushes Are Still Singing,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19146,58383,Hands Over the City,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19147,77287,The Householder,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19148,20106,Mais qui a tué Pamela Rose ?,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19149,21145,Louise-Michel,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19150,63988,Forest Warrior,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19151,77953,The Campaign,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19152,116019,Taistelu Näsilinnasta 1918,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19153,85414,Brake,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19154,82696,Hope Springs,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19155,24410,K-20: The Fiend with Twenty Faces,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19156,70872,Warning from Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19157,38202,Logan's War:  Bound by Honor,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19158,36996,The President's Man: A Line in the Sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19159,84327,The Queen of Versailles,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19160,118984,33 Postcards,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19161,20499,The Cutter,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19162,100910,Tender Comrade,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19163,45792,Amish Grace,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19164,8266,Female Agents,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19165,314070,"Captain Video, Master of the Stratosphere",0,0,0,0,0,1,0,0,0,0,0,0,0,0
19166,51190,Run Sister Run!,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19167,50090,Secret Reunion,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19168,77068,War of the Dead,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19169,46888,The One Percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19170,49958,Primal,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19171,32327,Dreams That Money Can Buy,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19172,50696,Profound Desires of the Gods,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19173,133523,"See You in Hell, My Darling",0,0,0,0,0,0,0,0,0,0,0,0,0,0
19174,43121,The Rickshaw Man,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19175,133373,Identification Marks: None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19176,71719,I Am Waiting,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19177,79771,Chillerama,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19178,34800,The Cub Tiger from Kwang Tung,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19179,21537,Not Scared to Die,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19180,68649,Karate Girl,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19181,84383,I Am Bruce Lee,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19182,126420,On Top of the Whale,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19183,104241,Heroic Purgatory,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19184,93188,Beloved,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19185,120271,Wagner's Dream,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19186,75595,Little Birds,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19187,95506,I Hate But Love,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19188,78263,In Custody,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19189,38034,The Heroine,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19190,77174,ParaNorman,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19191,82650,Diary of a Wimpy Kid: Dog Days,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19192,40572,How Bruce Lee Changed the World,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19193,208579,The Rites of May,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19194,97088,The Great Sacrifice,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19195,265579,Immensee,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19196,75680,The PHD movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19197,458428,Operación Cannabis,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19198,79224,War of the Arrows,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19199,85836,Hara-Kiri: Death of a Samurai,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19200,84203,Goats,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19201,84184,Celeste & Jesse Forever,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19202,293094,Aliisa,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19203,121210,Our Children,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19204,118013,Endeavour,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19205,109513,Hit & Run,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19206,14196,Garden Party,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19207,109584,Broken,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19208,73846,The Family Tree,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19209,93934,"Je, Tu, Il, Elle",0,0,0,0,0,0,0,0,0,0,0,0,0,0
19210,14128,Cinderella II: Dreams Come True,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19211,83384,Dark Horse,0,0,0,0,0,0,0,0,0,0,0,0,0,0
