,id,title,english_lang,foreign_lang,US_film,foreign_film,international
17127,29043,White Hell of Pitz Palu,0,1,0,1,0
17128,36871,Late Chrysanthemums,0,1,0,1,0
17129,50456,Hanna,1,0,0,0,1
17130,49334,They Made Me a Fugitive,1,0,0,1,0
17131,36331,Dark City,1,0,1,0,0
17132,47435,St. George Shoots the Dragon,0,1,0,0,1
17133,47582,Castle of Purity,0,1,0,1,0
17134,86750,Warrendale,1,0,0,1,0
17135,46523,New Kids Turbo,0,1,0,1,0
17136,367647,Connections,1,0,0,0,0
17137,30388,Reykjavik Whale Watching Massacre,1,0,0,1,0
17138,29920,Easy Money,0,1,0,0,1
17139,39284,To Joy,0,1,0,1,0
17140,44988,Grown Up Movie Star,1,0,0,1,0
17141,51423,Beyond,0,1,0,0,1
17142,54527,Into Eternity,1,0,0,1,0
17143,23521,Daffy Duck's Quackbusters,1,0,1,0,0
17144,46105,American: The Bill Hicks Story,1,0,0,1,0
17145,49012,Arthur,1,0,1,0,0
17146,41446,Scream 4,1,0,1,0,0
17147,46195,Rio,1,0,1,0,0
17148,57695,The Princess of Montpensier,0,1,0,0,1
17149,101226,Dear Heart,1,0,1,0,0
17150,126596,The Mudlark,1,0,1,0,1
17151,49876,The Mouse on the Moon,1,0,0,1,0
17152,178587,The Happy Time,1,0,1,0,0
17153,57698,Gold Diggers of 1937,1,0,1,0,0
17154,3081,The Goddess,1,0,1,0,0
17155,62215,Melancholia,0,1,0,0,1
17156,31451,Forever Strong,1,0,1,0,0
17157,10195,Thor,1,0,1,0,0
17158,40719,War of the Wildcats,1,0,1,0,0
17159,43435,Jolson Sings Again,1,0,1,0,0
17160,59928,Spooner,1,0,0,0,0
17161,45523,Louis C.K.: Hilarious,1,0,1,0,0
17162,30969,Louis C.K.: Chewed Up,1,0,1,0,0
17163,56780,Atlas Shrugged Part I,1,0,1,0,0
17164,99920,Confessions of a Nazi Spy,1,0,1,0,0
17165,76714,The Journey,1,0,1,0,0
17166,24447,Louis C.K.: Shameless,1,0,1,0,0
17167,31555,Pushover,1,0,1,0,0
17168,77166,Saint Jack,1,0,1,0,0
17169,72596,Movie Days,0,1,0,0,0
17170,26880,Children of Nature,1,0,0,0,1
17171,18826,Spring Breakdown,1,0,1,0,0
17172,48415,Welcome to the South,0,1,0,1,0
17173,50671,The Resident,1,0,0,0,1
17174,57118,That's What I Am,1,0,1,0,0
17175,30599,Kobe Doin' Work,1,0,1,0,0
17176,29745,City Streets,1,0,1,0,0
17177,12221,Two Drifters,0,1,0,1,0
17178,44159,Women Without Men,0,1,0,0,1
17179,47904,Outside the Law,0,1,0,0,1
17180,34420,Wrong Rosary,0,1,0,1,0
17181,27045,The Crimson Kimono,1,0,1,0,0
17182,25638,Laaga Chunari Mein Daag - Journey of A Woman,0,1,0,1,0
17183,152861,Outsider,0,1,0,1,0
17184,53741,Crazy Love,1,0,0,1,0
17185,10011,Abominable,1,0,1,0,0
17186,140101,Love Torn in a Dream,0,1,0,0,1
17187,72026,Pleasures of the Flesh,0,1,0,1,0
17188,77124,Sing a Song of Sex,0,1,0,1,0
17189,42709,"Silent Night, Deadly Night III: Better Watch Out!",1,0,1,0,0
17190,36821,The Perils of Pauline,1,0,0,0,0
17191,61952,A Good Lawyer's Wife,0,1,0,1,0
17192,12078,Larks on a String,0,1,0,1,0
17193,9511,Rabbit Without Ears 2,0,1,0,1,0
17194,202241,Mildred Pierce,1,0,1,0,0
17195,72375,Rien sur Robert,0,1,0,1,0
17196,21508,Stranded: I've Come from a Plane That Crashed on the Mountains,0,1,0,0,0
17197,76816,The Age of the Earth,0,1,0,1,0
17198,51520,Blind Mountain,0,1,0,1,0
17199,141241,15,0,1,0,1,0
17200,8904,Service,0,1,0,1,0
17201,18187,Flow: For Love of Water,1,0,0,0,0
17202,167966,Voices from the List,1,0,0,0,0
17203,48515,Japanese Summer: Double Suicide,0,1,0,1,0
17204,87673,No Blood Relation,0,1,0,1,0
17205,36290,Crimes of Fashion,1,0,1,0,0
17206,4880,Nichts als Gespenster,0,1,0,1,0
17207,28627,The Student of Prague,0,1,0,1,0
17208,239553,Ito: Diary of an Urban Priest,1,0,0,0,1
17209,60315,High School,1,0,1,0,0
17210,43817,White Lightnin',1,0,0,1,0
17211,48414,Alamar,1,0,0,1,0
17212,12588,My Friend from Faro,0,1,0,1,0
17213,51736,Bloomington,1,0,1,0,0
17214,55787,Water for Elephants,1,0,1,0,0
17215,125874,Love & Savagery,1,0,0,0,1
17216,43498,Yolanda and the Thief,1,0,1,0,0
17217,3581,Death Line,1,0,0,1,0
17218,33134,The Horseman,1,0,0,1,0
17219,61488,Foo Fighters: Back and Forth,1,0,0,0,0
17220,61933,The Light Bulb Conspiracy,0,1,0,0,1
17221,50848,The Names of Love,0,1,0,1,0
17222,35619,Storm,1,0,0,0,1
17223,34902,Day and Night,1,0,0,1,0
17224,57586,African Cats,1,0,1,0,0
17225,52032,My Dog Tulip,1,0,1,0,0
17226,62255,Tracker,1,0,0,0,1
17227,106515,Ali Baba Goes To Town,1,0,1,0,0
17228,185263,The Bachelor Party,1,0,1,0,0
17229,44555,"A Woman, a Gun and a Noodle Shop",0,1,0,1,0
17230,54083,Film Socialisme,0,1,0,0,1
17231,51209,Kill the Irishman,1,0,1,0,0
17232,14252,Vice,1,0,1,0,0
17233,52256,1612: Chronicles of the Dark Time,0,1,0,1,0
17234,55934,Cold Weather,1,0,1,0,0
17235,51497,Fast Five,1,0,1,0,0
17236,87308,Shirin,0,1,0,1,0
17237,80639,They Won't Forget,1,0,1,0,0
17238,84099,Here Comes the Navy,1,0,1,0,0
17239,43515,The Sky's the Limit,1,0,1,0,0
17240,43594,The Emperor Jones,1,0,1,0,0
17241,57082,Babylon,1,0,0,1,0
17242,157856,Once Upon a Time,0,1,0,0,0
17243,241620,Louis Theroux: Law and Disorder in Johannesburg,1,0,0,0,0
17244,37041,The Woman on the Beach,1,0,0,1,0
17245,88451,"Yes, Giorgio",1,0,1,0,0
17246,57035,The House of Rothschild,1,0,1,0,0
17247,19237,Kill Theory,1,0,1,0,0
17248,86225,The Day They Robbed the Bank of England,1,0,0,1,0
17249,28286,Reunion in France,1,0,1,0,0
17250,128990,Cooking up dreams,0,1,0,0,1
17251,46175,Daughters of Darkness,0,1,0,0,1
17252,43908,Kosmos,0,1,0,0,1
17253,130272,"Mother Dao, the Turtlelike",0,1,0,1,0
17254,42521,Idiots and Angels,1,0,1,0,0
17255,56113,The Parking Lot Movie,1,0,1,0,0
17256,50272,We Are What We Are,0,1,0,1,0
17257,55836,A Gentle Woman,0,1,0,1,0
17258,79179,God's Country,1,0,1,0,0
17259,1115,Ghosts,0,1,0,1,0
17260,54524,The Robber,0,1,0,0,1
17261,22449,I Just Didn't Do It,0,1,0,1,0
17262,46804,The Idiot Returns,0,1,0,0,1
17263,8931,The Bastards,1,0,0,1,0
17264,56314,Truly Human,0,1,0,1,0
17265,62321,Attenberg,0,1,0,1,0
17266,97039,The Asthenic Syndrome,0,1,0,1,0
17267,19482,My Dear Enemy,0,1,0,1,0
17268,57859,Night and Day,0,1,0,1,0
17269,117406,Porto of My Childhood,1,0,0,0,1
17270,120972,Everybody's Woman,0,1,0,1,0
17271,73474,The High Cost of Living,1,0,0,0,0
17272,11376,Swimming Pool,1,0,0,1,0
17273,46738,Incendies,0,1,0,0,1
17274,54699,Nora Roberts' Blue Smoke,1,0,1,0,0
17275,18033,Nora Roberts' Montana Sky,1,0,1,0,0
17276,92341,Bird of Paradise,1,0,1,0,0
17277,47310,Invitation to the Dance,1,0,1,0,0
17278,38944,The Leaning Tower,1,0,0,0,1
17279,55408,Kymmenen riivinrautaa,0,1,0,0,0
17280,40041,Dead Kids,1,0,1,0,1
17281,62077,Neon Flesh,0,1,0,0,0
17282,24810,Nora Roberts' Carolina Moon,1,0,0,0,1
17283,30335,Nora Roberts' Angels Fall,1,0,0,0,1
17284,188505,Persona non grata,1,0,0,0,1
17285,43959,Soul Surfer,1,0,1,0,0
17286,49022,Something Borrowed,1,0,1,0,0
17287,40699,"Rock, Paper, Scissors: The Way of the Tosser",1,0,0,0,0
17288,21841,June 9,1,0,1,0,0
17289,115427,Macbeth,0,1,0,1,0
17290,55721,Bridesmaids,1,0,1,0,0
17291,38321,Priest,1,0,1,0,0
17292,61420,The 19th Wife,1,0,0,0,0
17293,56822,PoliWood,1,0,0,0,0
17294,32654,The Storm Warriors,0,1,0,1,0
17295,49853,Same Same But Different,1,0,0,0,1
17296,46849,Eye of the Dolphin,1,0,1,0,0
17297,13507,Intimate Enemies,0,1,0,1,0
17298,50780,The Beaver,1,0,0,0,1
17299,50012,King Lear,1,0,1,0,0
17300,58035,To the Shores of Tripoli,1,0,1,0,0
17301,27777,The Racket,1,0,1,0,0
17302,92667,Black Fury,1,0,1,0,0
17303,106882,Kitty,1,0,1,0,0
17304,39410,Mothra,0,1,0,1,0
17305,1679,Godzilla Raids Again,0,1,0,1,0
17306,47518,The Tortured,1,0,1,0,1
17307,1865,Pirates of the Caribbean: On Stranger Tides,1,0,1,0,0
17308,59436,Midnight in Paris,1,0,0,0,1
17309,63831,The Kid with a Bike,0,1,0,0,1
17310,51608,The Man from Nowhere,0,1,0,1,0
17311,43385,Born to Be Bad,1,0,1,0,0
17312,50078,Jewel Robbery,1,0,1,0,0
17313,8967,The Tree of Life,1,0,1,0,0
17314,86284,Paper Lion,1,0,1,0,0
17315,63858,All I Desire,1,0,1,0,0
17316,41611,Jeopardy,1,0,1,0,0
17317,15911,The Village Barbershop,1,0,0,0,0
17318,28723,Diary of a Cannibal,1,0,1,0,0
17319,45243,The Hangover Part II,1,0,1,0,0
17320,52077,Nothing to Declare,0,1,0,1,0
17321,32120,No Time For Love,1,0,1,0,0
17322,85504,The Sin of Madelon Claudet,1,0,1,0,0
17323,110628,This Above All,1,0,1,0,0
17324,56271,Double Take,1,0,0,0,1
17325,70264,Fly Away,1,0,0,0,0
17326,22882,Van Diemen's Land,1,0,0,1,0
17327,121662,One Hundred Mornings,1,0,0,1,0
17328,56807,Son of Babylon,0,1,0,0,1
17329,23116,Loose Change 9/11: An American Coup,1,0,1,0,0
17330,60306,Victim,1,0,1,0,0
17331,21469,Across the Hall,1,0,1,0,0
17332,359002,Daayen Ya Baayen,1,0,0,1,0
17333,5937,John Rabe,1,0,0,0,1
17334,38931,Oh My God,1,0,1,0,0
17335,3107,Destroy All Monsters,0,1,0,1,0
17336,131880,Stonewall Uprising,1,0,0,0,0
17337,145154,Ballou,1,0,1,0,0
17338,43692,The Clairvoyant,1,0,0,1,0
17339,42889,The Virginity Hit,1,0,1,0,0
17340,252059,Through and Through,0,1,0,1,0
17341,57276,Pina,0,1,0,0,1
17342,79649,Eyes of a Stranger,1,0,1,0,0
17343,87349,Outcast of the Islands,1,0,0,1,0
17344,47489,The Moon in the Gutter,1,0,0,0,1
17345,29382,Under Our Skin,1,0,1,0,0
17346,17367,Belle Toujours,0,1,0,0,1
17347,49950,The Roommate,1,0,1,0,0
17348,11226,Strip Nude for Your Killer,0,1,0,1,0
17349,84237,Humanity and Paper Balloons,0,1,0,1,0
17350,52049,Comedy of Innocence,1,0,0,0,0
17351,25672,Hollow Triumph,1,0,1,0,0
17352,42506,The Housemaid,0,1,0,1,0
17353,80560,Wanda,1,0,1,0,0
17354,53413,The Strange Case of Angelica,0,1,0,0,1
17355,23516,Frownland,1,0,0,0,0
17356,43616,The King of Escape,0,1,0,1,0
17357,122709,Zoo in Budapest,1,0,1,0,0
17358,78789,Tomorrow We Move,0,1,0,0,1
17359,58529,Dealer,0,1,0,1,0
17360,104505,No Rest for the Brave,0,1,0,0,1
17361,83230,Trails,0,1,0,1,0
17362,3962,Bis zum Ellenbogen,0,1,0,1,0
17363,142712,8:28 AM,0,1,0,1,0
17364,55700,Ossos,0,1,0,0,1
17365,80799,All Is Forgiven,0,1,0,0,1
17366,10420,The Mistress,0,1,0,0,1
17367,44945,Trust,1,0,1,0,0
17368,15543,Penny Dreadful,1,0,1,0,0
17369,85670,Night Flight,1,0,1,0,0
17370,113653,Prison,0,1,0,1,0
17371,97211,Dreams,0,1,0,1,0
17372,44221,Group Sex,1,0,1,0,0
17373,83345,The Mosquito Net,1,0,0,1,0
17374,57059,Loft,0,1,0,1,0
17375,74183,Vieraalla Maalla,0,1,0,1,0
17376,51170,Open Season 3,1,0,1,0,1
17377,60164,The Speed of Thought,1,0,1,0,0
17378,41504,Henri Georges Clouzot's Inferno,0,1,0,1,0
17379,38850,Stolen,1,0,1,0,0
17380,37206,A Shine of Rainbows,1,0,0,0,1
17381,83587,Zombie Girl: The Movie,1,0,0,0,0
17382,76171,Turbulence 2: Fear of Flying,1,0,1,0,0
17383,140995,The Sisters,1,0,1,0,0
17384,42571,The Double Hour,0,1,0,1,0
17385,45033,20 Seconds of Joy,1,0,0,0,0
17386,44223,Happy Ever Afters,1,0,0,0,0
17387,59678,Attack the Block,1,0,0,1,0
17388,59468,The Way,1,0,0,1,0
17389,51533,Let the Bullets Fly,0,1,0,0,1
17390,46221,The Tunnel,1,0,0,1,0
17391,33203,Orwell Rolls in His Grave,1,0,0,0,0
17392,37665,Wake,1,0,1,0,0
17393,80027,Kings of the Sun,1,0,1,0,0
17394,25738,He Ran All The Way,1,0,1,0,0
17395,39834,Violent Saturday,1,0,1,0,0
17396,49444,Kung Fu Panda 2,1,0,1,0,0
17397,34184,The Burglars,1,0,0,0,1
17398,100420,Gabriel Over the White House,1,0,1,0,0
17399,44443,Lynch,1,0,1,0,0
17400,49538,X-Men: First Class,1,0,1,0,0
17401,49020,Submarine,1,0,0,0,1
17402,50507,Crazy Safari,1,0,0,1,0
17403,43497,Tonight and Every Night,1,0,1,0,0
17404,38417,The Thief,1,0,1,0,0
17405,104439,Raffles,1,0,1,0,0
17406,120977,The Dark Angel,1,0,1,0,0
17407,43489,Brewster's Millions,1,0,1,0,0
17408,102541,The Patent Leather Kid,1,0,1,0,0
17409,65289,A Nightmare in Las Cruces,1,0,0,0,0
17410,52505,The Other Woman,1,0,1,0,0
17411,78526,The Last Dispatch,1,0,0,0,0
17412,25541,Brotherhood,0,1,0,0,1
17420,70862,American Grindhouse,1,0,1,0,0
17421,102384,Two Arabian Knights,1,0,1,0,0
17422,48996,Den enskilde medborgaren,0,1,0,1,0
17423,21616,Captive,1,0,0,0,0
17424,45658,Everything Must Go,1,0,1,0,0
17426,41827,Red White & Blue,1,0,1,0,0
17427,55347,Beginners,1,0,1,0,0
17428,37686,Super 8,1,0,1,0,0
17429,41382,Lottery Ticket,1,0,1,0,0
17430,45675,Calvin Marshall,1,0,1,0,0
17431,52918,The Oath,1,0,0,0,1
17432,79072,Falling,0,1,0,0,1
17433,43765,Delbaran,1,0,0,0,1
17434,103203,Camp de Thiaroye,0,1,0,0,1
17435,123074,The Target Shoots First,1,0,0,0,0
17436,78400,The City Below,0,1,0,0,1
17437,87945,Chain Camera,1,0,0,0,0
17438,126108,Playing 'In the Company of Men',0,1,0,1,0
17439,246882,Then I Sentenced Them All to Death,0,1,0,1,0
17440,61475,Pale Flower,0,1,0,1,0
17441,84823,Santa Claus Has Blue Eyes,0,1,0,1,0
17442,34835,It Felt Like a Kiss,1,0,0,1,0
17443,114044,Interkosmos,1,0,0,0,0
17444,140007,After the Reconciliation,1,0,0,0,0
17445,222600,Matinée,1,0,0,0,0
17446,449677,The Year of Living Vicariously,1,0,0,0,0
17447,185579,A Sixth Part of the World,0,1,0,1,0
17448,29877,Curly Top,1,0,1,0,0
17449,37523,Envy,0,1,0,1,0
17451,13137,A Very British Gangster,1,0,0,1,0
17452,56231,The Working Class Goes to Paradise,0,1,0,1,0
17453,47171,48 Shades,1,0,0,1,0
17454,58446,Daydream Nation,1,0,0,1,0
17455,144560,"Right On, Man!",0,1,0,1,0
17456,44219,The Chosen One,1,0,1,0,1
17457,19963,Bernie,0,1,0,1,0
17458,105981,Lucky Star,1,0,1,0,0
17459,89688,Araya,0,1,0,0,1
17460,263532,The Danube Exodus,1,0,0,0,0
17461,55763,Vääpeli Körmy - Taisteluni,0,1,0,0,0
17462,44912,Green Lantern,1,0,1,0,0
17463,15766,"Ghidorah, the Three-Headed Monster",0,1,0,1,0
17464,55761,Vääpeli Körmy ja etelän hetelmät,0,1,0,0,0
17465,57536,"Bicicleta, Cullera, Poma",0,1,0,1,0
17466,56272,Elektra Luxx,1,0,1,0,0
17467,13378,Mickey's Twice Upon a Christmas,1,0,1,0,0
17468,36784,Stricken,0,1,0,1,0
17469,112422,Net Worth,1,0,0,1,0
17470,64566,Cinema Verite,1,0,0,0,0
17471,50069,Yoo Hoo Mrs Goldberg,1,0,0,0,0
17472,58224,Mr. Popper's Penguins,1,0,1,0,0
17473,52449,Bad Teacher,1,0,1,0,0
17474,169788,Wives and Lovers,1,0,1,0,0
17475,35688,Why Did I Get Married Too?,1,0,1,0,0
17476,89158,The President's Lady,1,0,1,0,0
17477,148675,Suez,1,0,1,0,0
17478,131504,Meet Me in Las Vegas,1,0,1,0,0
17479,80941,Two Girls and a Sailor,1,0,1,0,0
17480,74088,Papa's Delicate Condition,1,0,1,0,0
17481,94241,Sundown,1,0,1,0,0
17482,45239,Storm Center,1,0,1,0,0
17483,38356,Transformers: Dark of the Moon,1,0,1,0,0
17484,59861,Larry Crowne,1,0,1,0,0
17485,57771,Score: A Hockey Musical,1,0,0,1,0
17486,38319,Your Highness,1,0,1,0,0
17487,291164,Hand Gun,1,0,1,0,0
17488,47386,YellowBrickRoad,1,0,1,0,0
17489,97831,Once Is Not Enough,1,0,1,0,0
17490,175035,When Ladies Meet,1,0,1,0,0
17491,43188,The Pride of St. Louis,1,0,1,0,0
17492,95854,The Prizefighter and the Lady,1,0,1,0,0
17493,80086,The Son of Monte Cristo,1,0,1,0,0
17494,126777,If I Were King,1,0,1,0,0
17495,60062,Judy Moody and the Not Bummer Summer,1,0,1,0,0
17496,14552,"Have Dreams, Will Travel",1,0,1,0,0
17497,59111,Kalamity,1,0,1,0,0
17498,44991,The Four-Faced Liar,1,0,1,0,0
17499,330152,A Lamp In The Dark: The Untold History of the Bible,1,0,0,0,0
17500,108213,King of Jazz,1,0,1,0,0
17501,107973,The Dolly Sisters,1,0,1,0,0
17502,64854,Seconds Apart,1,0,1,0,0
17503,62382,The Mattei Affair,0,1,0,1,0
17504,128042,The Scenic Route,1,0,0,0,0
17505,18928,"Run, Man, Run",0,1,0,0,1
17506,429876,Brushfires,1,0,0,0,0
17507,55754,Vääpeli Körmy ja vetenalaiset vehkeet,0,1,0,0,0
17508,61033,Armless,1,0,1,0,0
17509,23190,Life After People,1,0,1,0,0
17510,47975,The Spaghetti West,1,0,0,0,0
17511,65034,Too Big to Fail,1,0,1,0,0
17512,61546,The Bishop Murder Case,1,0,1,0,0
17513,125233,An Unexpected Love,1,0,1,0,0
17514,85430,Girl Play,1,0,1,0,0
17515,148314,Pekko ja Unissakävelijä,0,1,0,0,0
17516,55502,The Pelican Man,0,1,0,0,0
17517,32934,Train of Shadows,0,1,0,1,0
17518,1736,Shoppen,0,1,0,1,0
17519,91150,Apart from You,0,1,0,1,0
17520,126516,Every-Night Dreams,0,1,0,1,0
17521,64350,Living with Wolves,1,0,0,0,0
17522,18888,Meat Love,0,1,0,0,1
17523,44439,Lazybones,1,0,1,0,0
17524,288108,Film ist. 7-12,1,0,0,1,0
17525,18125,"Rita, Sue and Bob Too",1,0,0,1,0
17526,42368,For Heaven's Sake,1,0,1,0,0
17527,42150,Three Brothers,0,1,0,0,1
17528,289010,Die Frau des Frisörs,0,1,0,1,0
17529,366044,Human Failure,1,0,0,0,0
17530,147846,The Letter,1,0,1,0,0
17531,27358,Monsturd,1,0,1,0,0
17532,22907,Takers,1,0,1,0,0
17533,53256,Three,0,1,0,1,0
17534,59065,Route Irish,1,0,0,0,1
17535,41593,"Quo vadis, baby?",0,1,0,1,0
17536,12840,The Man of My Life,0,1,0,1,0
17537,169842,The Squall,1,0,1,0,0
17538,55756,Sergeant Körmy and the Marshall's Stick,0,1,0,1,0
17539,55759,Vääpeli Körmy ja kahtesti laukeava,0,1,0,1,0
17540,114514,Who Are the DeBolts? And Where Did They Get Nineteen Kids?,1,0,1,0,0
17541,126517,Street Without End,0,1,0,1,0
17542,12513,Marie-Jo and Her 2 Lovers,1,0,0,1,0
17544,32893,Broken Windows,1,0,0,0,0
17545,60302,"Cougars, Inc.",1,0,0,0,1
17546,52605,Strapped,1,0,1,0,0
17547,38317,Zookeeper,1,0,1,0,0
17548,51540,Horrible Bosses,1,0,1,0,0
17549,41360,Hunter Prey,1,0,1,0,0
17550,65509,See This Movie,1,0,1,0,0
17551,49013,Cars 2,1,0,1,0,0
17552,96394,King and Country,0,1,0,1,0
17553,64158,Guns at Batasi,1,0,0,0,0
17554,25867,De Dana Dan,1,0,0,1,0
17555,58257,Savage Messiah,1,0,0,1,0
17556,72449,The Carey Treatment,1,0,1,0,0
17557,63197,Megan is Missing,1,0,0,0,0
17558,66113,In Her Skin,1,0,0,1,0
17559,52239,Possessed,1,0,1,0,0
17560,30645,Mondo Trasho,1,0,1,0,0
17561,45215,Swamp Water,1,0,1,0,0
17562,108923,The Mysterious Lady,1,0,1,0,0
17563,45657,The Ward,1,0,1,0,0
17564,48627,Room for One More,1,0,1,0,0
17565,41339,Tapped,1,0,0,0,0
17566,63144,Page One: Inside the New York Times,1,0,1,0,0
17567,109258,Bright Victory,1,0,0,0,0
17568,109251,The Promise,1,0,1,0,0
17569,29577,On the Riviera,1,0,1,0,0
17570,83989,In Old Arizona,1,0,1,0,0
17571,24792,Between the Folds,1,0,1,0,0
17572,36663,Dreamkiller,1,0,0,0,0
17573,44990,Breaking Upwards,1,0,1,0,0
17574,26699,The Doorway to Hell,1,0,1,0,0
17575,45014,Anton Chekhov's The Duel,1,0,1,0,0
17576,20055,The Betrayed,1,0,1,0,0
17577,61537,Burn Notice: The Fall of Sam Axe,1,0,1,0,0
17578,19434,Murder in Coweta County,1,0,1,0,0
17579,37560,Door-to-Door Maniac,1,0,1,0,0
17580,57965,Red Like the Sky,0,1,0,1,0
17581,86262,Like You Know It All,0,1,0,1,0
17582,39840,"If I Want to Whistle, I Whistle",0,1,0,0,1
17583,37832,Mammuth,0,1,0,1,0
17584,61814,Gilles' Wife,0,1,0,0,1
17585,52188,The Waiting Room,0,1,0,1,0
17586,45690,I Am Curious (Blue),0,1,0,1,0
17587,80294,Suspicious River,1,0,0,0,0
17588,12432,A Perfect Day,0,1,0,1,0
17589,1482,Laws of Gravity,1,0,1,0,0
17590,40047,Elvis,1,0,1,0,0
17591,98060,Time Stood Still,0,1,0,1,0
17592,63297,200 MPH,1,0,0,0,0
17594,94725,To Sleep with Anger,1,0,1,0,0
17595,95482,Green Fish,0,1,0,1,0
17596,67236,Tiresia,0,1,0,0,1
17597,262296,Acadia Acadia?!?,0,1,0,1,0
17598,288153,Killing Auntie,1,0,0,1,0
17599,35954,Cornered,1,0,1,0,0
17600,42516,Love,0,1,0,1,0
17601,32691,Nouvelle Vague,1,0,0,0,1
17602,54690,Virgin Stripped Bare by Her Bachelors,0,1,0,1,0
17603,37189,Four Adventures of Reinette and Mirabelle,0,1,0,1,0
17604,177697,Hangtime,0,1,0,1,0
17605,24189,The Missing Star,1,0,0,0,0
17606,96105,Bikini Summer,1,0,1,0,0
17607,109048,Transistor Love Story,0,1,0,1,0
17608,21959,Mushi-Shi: The Movie,0,1,0,1,0
17609,68029,Double Dhamaal,0,1,0,1,0
17610,60897,"Happiness Is a Warm Blanket, Charlie Brown",1,0,1,0,0
17611,67109,Delhi Belly,0,1,0,1,0
17612,193065,Ballerina,1,0,0,0,0
17613,73340,Heir To An Execution,1,0,0,0,0
17614,38645,And Then Came Lola,1,0,0,0,0
17615,49594,Snowblind,1,0,0,1,0
17616,118116,Welcome to Farewell-Gutmann,1,0,0,0,0
17617,295560,Clint Eastwood: Out of the Shadows,1,0,0,0,1
17618,44480,Education for Death,1,0,1,0,0
17619,64780,Upside Down: The Creation Records Story,1,0,0,0,0
17620,71982,Streets of Laredo,1,0,1,0,0
17621,84922,Mahler,1,0,0,1,0
17622,59860,Monte Carlo,1,0,0,0,1
17623,55895,Monogamy,1,0,0,0,0
17624,4641,Read It and Weep,1,0,1,0,0
17625,16900,Truth In 24,1,0,1,0,0
17626,66195,The Perfect Host,1,0,1,0,0
17627,12445,Harry Potter and the Deathly Hallows: Part 2,1,0,0,0,1
17628,65058,Conan O'Brien Can't Stop,1,0,1,0,0
17629,64690,Drive,1,0,1,0,0
17630,53404,Love Crime,0,1,0,1,0
17631,60899,Brink of Life,0,1,0,1,0
17632,33765,A Kind of Loving,1,0,0,1,0
17633,58882,Snow Flower and the Secret Fan,1,0,0,1,0
17634,1771,Captain America: The First Avenger,1,0,1,0,0
17635,27984,Far from Home,1,0,1,0,0
17636,41872,Girls in Prison,1,0,1,0,0
17637,50646,"Crazy, Stupid, Love.",1,0,1,0,0
17638,80613,"Eversmile, New Jersey",1,0,0,0,1
17639,72447,The Last Run,1,0,1,0,0
17640,134168,Trio,0,1,0,1,0
17641,100010,Flight Command,1,0,1,0,0
17642,142876,Cheers For Miss Bishop,1,0,1,0,0
17643,115425,The Buccaneer,1,0,1,0,0
17644,51828,One Day,1,0,0,0,1
17645,62522,35 and Ticking,1,0,0,0,0
17646,63287,The Poker House,1,0,1,0,0
17647,27588,Forget Me Not,1,0,1,0,0
17648,404479,Car Bpnus,0,1,0,0,0
17649,74946,Feast of All Saints,1,0,1,0,0
17650,62749,Bombardier,1,0,1,0,0
17651,45801,Joan of Paris,1,0,1,0,0
17652,55166,Hurmaava joukkoitsemurha,0,1,0,0,0
17653,85367,Vice Squad,1,0,1,0,0
17654,67913,The Guard,1,0,0,1,0
17655,66942,Griff the Invisible,1,0,0,1,0
17656,59115,Quarantine 2: Terminal,1,0,1,0,0
17657,62106,Earth Days,1,0,1,0,0
17658,72558,Children,0,1,0,1,0
17659,51162,Winnie the Pooh,1,0,1,0,0
17660,55632,Peep World,1,0,0,0,0
17661,65599,The Woman,1,0,1,0,0
17662,91891,The Unholy Rollers,1,0,1,0,0
17663,58897,Dry Summer,0,1,0,1,0
17664,28480,Phantom,0,1,0,1,0
17665,8897,Frontier of the Dawn,1,0,0,1,0
17666,56653,Sombre,0,1,0,1,0
17667,59566,"Think Fast, Mr. Moto",1,0,1,0,0
17668,30873,No Impact Man,1,0,1,0,0
17669,54540,Beverly Hills Chihuahua 2,1,0,1,0,0
17670,42463,Wedding in Blood,0,1,0,0,1
17671,42481,The Goalie's Anxiety at the Penalty Kick,0,1,0,0,1
17672,8888,A Year Ago in Winter,0,1,0,1,0
17673,46772,"Electra, My Love",0,1,0,1,0
17674,47251,Indian Summer,0,1,0,0,1
17675,86655,A Married Couple,1,0,0,1,0
17676,31303,Betty,0,1,0,1,0
17677,28039,The New One-Armed Swordsman,0,1,0,1,0
17678,46995,Madeleine,1,0,0,1,0
17679,60785,Exodus,0,1,0,1,0
17680,230680,Nachbarinnen,0,1,0,1,0
17681,57389,Four Times,0,1,0,0,1
17682,26242,Park Row,1,0,1,0,0
17683,65016,The Sleeping Beauty,0,1,0,1,0
17684,13931,Mike's New Car,1,0,1,0,0
17685,44117,Without Warning,1,0,0,0,0
17686,63736,Almighty Thor,1,0,1,0,0
17687,94716,A Cottage on Dartmoor,1,0,0,0,1
17688,41513,The Smurfs,1,0,1,0,0
17689,61724,Reparando,1,0,0,0,0
17690,48453,The Contestant,0,1,0,1,0
17691,48612,The Arrangement,1,0,1,0,0
17692,67636,Comanche Moon,1,0,0,0,0
17693,51765,Dead Man's Walk,1,0,1,0,0
17694,43935,Dylan Dog: Dead of Night,1,0,1,0,0
17695,12446,Angel of Mine,0,1,0,1,0
